participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
125,2,1113460663.777988,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase pig:\n\t\tcout << Oink! << endl;\n\t\tbreak;\n\tcase hen:\n\tcout << Cluck! << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n  case cow:\n    cout <<Moo\n\n}\n",15,13074.55111887842,30000
125,2,1113493496.356648,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = /* YOUR CODE HERE */if(exam_score M;\nif (isFailing) {\n\tcout << You failed! << endl;\n} else {\n\tcout << You passed! << endl;\n}\n",8,2794.5143747740967,30000
125,2,1113529217.378506,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (/* YOUR CODE HERE */count = 1; count < 41; ++co) {\n\tcout << count <<  ;\n}\n",5,5685.1667464143575,30000
125,2,1113565882.78051,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */x[i][j] ){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,6621.266920812878,30000
125,2,1113600896.799354,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (/*YOUR CODE HERE*/y > z && t r) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,4990.471311585842,30000
125,2,1113637415.889706,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\t/* YOUR CODE HERE */\n\tif(age > 65) return true;\n  return false;\n}\n",4,6492.044402628144,30000
125,2,1113673594.144837,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* YOUR CODE HERE */\n\tint absoluteVal\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,6139.30391513649,30000
125,2,1113706653.307618,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\tx += 1;\n}\n",1,3024.779540425081,30000
125,2,1113740016.679298,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[/* YOUR CODE HERE */k+1] = 9;",10,3340.4424059628504,30000
125,2,1113774408.536423,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\ta = b;\n  \tb = temp;\n}\n",0,4349.62964159848,30000
125,2,1113810403.984799,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (/* YOUR CODE HERE */int i = 0; i < 97; ++i){\n\tcout << *;\n}\n",7,5959.255782548675,30000
125,2,1113846734.072786,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; /* YOUR CODE HERE */i += 2) {\n\tcout << i <<  ;\n}\n",3,6300.182561026488,30000
125,2,1113883830.652812,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\tif(num1 < num2) return num1;\n  \treturn num2;\n  }\n",6,7076.696955324196,30000
125,2,1113919085.528739,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfever = true;\n} else {\n\tfever = false;\n}\n",11,5223.791687672271,30000
125,2,1113951564.840727,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\t/* YOUR CODE HERE */\n\t\tx2\n\t}\n}\n",13,2453.240594429804,30000
125,2,1113987539.260421,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn /*YOUR CODE HERE*/x%3 != 0;\n}\n",9,5950.223885707631,30000
125,2,1114023089.178471,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\ta.begin() \n}\n",16,5524.438155074307,30000
