vol_num,question_num,keystrokes
0,[],[]
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[8],[]
18,[8],[]
19,[8],[]
20,[8],[]
21,[8],[]
22,[8],[]
23,[8],[]
24,[8],[]
25,[8],['<K:S>']
26,[8],['<K:S x=24>']
27,[8],['<K:S x=24>']
28,[8],['<K:S x=25>']
29,[8],"['<K:S x=21>', 't']"
30,[8],"['h', 'e', 'y', ' ', 'w', 'o']"
31,[8],"['u', 'l', 'd', ' ']"
32,[8],"['h', 'a', 'v', 'e', ' ', 't', 'o', ' ', 'l']"
33,[8],"['i', 'v', 'e', ' ', 'i', 'n']"
34,[8],"[' ', 's', 'e']"
35,[8],"['a', 'l', 'e', 'd', ' ', 'o']"
36,[8],"['<K:BS>', 'h']"
37,[8],"['o', 'u', 's', 'e', 's']"
38,[8],"[',', ' ', 'a', 's']"
39,[8],"[' ', 't', 'h', 'e', 'y', ' ']"
40,[8],"['a', 'r']"
41,[8],"['e', ' ', 'n', 'o', 'w', ' ']"
42,[8],"['l', 'i', 'v', 'i', 'n', 'g', ' ', 'i']"
43,[8],"['n', ' ', 'a', ' ', 'v', 'a']"
44,[8],"['c', 'u', 'u']"
45,[8],"['m', '.']"
46,[8],[' ']
47,[8],"['<K:S>', 't', 'h', 'e', ' ']"
48,[8],"['c', 'l', 'o', 't', 'e', 'h', 's', ' ']"
49,[8],"['d', 'o', 'n', '<K:BS>']"
50,[8],['<K:BS x=5>']
51,[8],"['<K:BS>', 'h', 'e', 's']"
52,[8],"[' ', 'd', 'o', 'n', ""'"", 't', ' ', 'r', 'e']"
53,[8],"['a', 'l', 'l', 'y', 'h', ' ']"
54,[8],"['m', '<K:BS x=3>']"
55,[8],"[' ', 'm', 'a', 't', 't']"
56,[8],"['e', 'r', '.', '.', '.']"
57,[8],['u']
58,[8],"['n', 'l', 'e', 's', 's']"
59,[8],['<K:BS x=4>']
60,[8],['<K:BS>']
61,[8],['<K:BS>']
62,[8],['a']
63,[8],"['s', ' ', 'l', 'n', 'g', ' ']"
64,[8],['<K:BS x=3>']
65,[8],"['o', 'n', 'g', ' ', 'a', 's', ' ']"
66,[8],"['t', 'h', 'e', ' ']"
67,[8],"['h', 'o', 'u', 's', 'e', 's']"
68,[8],"[' ', 'w', 'e', 'r', 'e', ' ']"
69,[8],"['h', 'e', 'a', 't', 'e', 'd']"
70,[8],"['/', 'c', 'o', 'o']"
71,[8],"['l', 'e', 'd', ' ']"
72,[8],"['a', 'p', 'p', 'r', 'o', 'p']"
73,[8],"['r', 'i', 'a', 't', 'e', 'l']"
74,[8],['y']
75,[8],"['.', ' ']"
