60,-0.00040776,0.084238,0.08442,-0.9568,0.083171,-1.0732,0.12165,-0.39579,2.5999,-0.18278,3.0988,0.00056463,3.499,12.396,0.079466,29.178,0.03943,0.96008,3.6804e+16,3.6804e+16,3.6804e+16,3.6804e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.67432,0.4165,0.67432,0.46293,0.52963,0.1733,NaN,NaN,223,79.933,11951,6.8286e+05,13.581,192.96,95608,25096,3992,0.90701,0.92929,0.1043,0.082138,0.0067857,0.33627,3460.7,1171.7,0.017834,0.0031464,0,0.061407,0,0.032541,0.0028715,0.030353,0.00096258,0.042956,1.3708,3.5124,2.2686,0.10237,0.44449,0.4233,0.10798,0.46932,0.37651,0.11114,0.47894,0.35686,13.418,3.3864,68107,2.2558e+05,2.2436e+05,0.061866,0.054219,0.046263,0.1286,0.11433,0.050493,0.19567,0.17981,0.053811,0.27503,0.26114,0.059587,0.37307,0.36896,0.067937,0.00094358,0.00074708,0.0070693,-0.0071373,-0.016332,-0.012662,0.0025358,0.0020476,0.0090272,-0.0085883,-0.018481,-0.018764,0.0061261,0.004907,0.012914,-0.0078929,-0.016793,-0.029811,1.4808e-05,1.2751e-05,0.00027781,-0.0064972,-0.013777,-0.0035487,0.00038891,0.00034212,0.0033444,-0.0077853,-0.016971,-0.0069427,0.0018736,0.0016144,0.0093353,-0.0069329,-0.015987,-0.012654,0.00035848,0.00027357,0.0048355,-0.005965,-0.014397,-0.010052,0.0011974,0.00092586,0.0079647,-0.0066833,-0.017081,-0.01532,0.0028903,0.0022202,0.011667,-0.0063388,-0.01772,-0.023944,0.0005703,0.00046076,0.094405,0.0077891,0.017198,-0.0093448,0.0015149,0.0012199,0.080645,0.009495,0.022533,-0.014449,0.002678,0.0021211,0.070117,0.010468,0.027177,-0.018804,0.87306,91,109,91,746,2,2,2,0
60,-8.2481e-05,0.014085,0.014227,-0.99285,0.013743,-0.8096,-0.18457,-0.69095,1.894,-0.56145,2.7042,0.002172,0.72049,6.9378,0.010765,9.958,0.013457,0.99461,1.6762e+16,1.6762e+16,1.6762e+16,1.6762e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.29933,0.18702,0.29933,0.26296,0.36427,0.12428,NaN,NaN,153,131.13,18966,2.3478e+06,12.246,150.97,1.5173e+05,680,664,0.90902,0.93212,0.063685,0.046828,0.043483,0.22617,1982.9,1112.7,0.018308,0.0026426,0,0.030375,0,0.02213,0.011875,0.0043402,0.017806,0.0053132,1.5683,0.99627,0.15886,0.11173,0.43006,0.43099,0.13703,0.44604,0.37151,0.13967,0.44444,0.36731,3.2334,3.4479,29206,82927,81385,0.069462,0.068567,0.055439,0.13884,0.13765,0.058181,0.20567,0.20377,0.060366,0.27689,0.27646,0.064025,0.35215,0.35502,0.068441,0.0020432,0.0022845,0.016338,-0.0036151,-0.014583,0.014698,0.0060971,0.0065785,0.023165,-0.00094726,-0.013872,0.016234,0.01549,0.016889,0.034852,0.0074731,-0.0056165,0.028871,4.9025e-05,4.9153e-05,0.00098166,-0.0065301,-0.015122,0.00013179,0.00096363,0.001139,0.0088441,-0.0060475,-0.01707,0.021504,0.0051034,0.006131,0.027139,0.0011409,-0.010382,0.041309,0.00061865,0.00088287,0.0089064,-0.0049901,-0.013948,0.033778,0.0024202,0.0030078,0.017181,-0.0032252,-0.014886,0.032485,0.0065416,0.007518,0.028181,0.0018074,-0.012116,0.030887,0.0013756,0.0013525,0.24302,0.023133,0.029494,-0.0017133,0.0032528,0.003063,0.18481,0.025635,0.036342,-0.0080654,0.005345,0.0049906,0.14936,0.026939,0.042555,-0.011324,1.1595,91,109,91,746,2,2,2,0
60,-0.0002402,0.062393,0.06276,-0.96807,0.061402,-1.1105,0.14713,1.0319,3.9242,0.15048,2.9362,2.2044e-05,1.4587,7.4339,0.038404,11.144,0.01506,0.98055,3.5004e+16,3.5004e+16,3.5004e+16,3.5004e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.65028,0.38647,0.65028,0.22887,0.71883,0.16396,NaN,NaN,177,122.41,18507,1.9423e+06,13.064,172.69,1.4806e+05,10760,5528,0.90819,0.9309,0.129,0.094106,0.083402,0.40143,2120.9,1099.2,0.021383,0.002607,0,0.02176,0,0.023645,0.0042578,0.00035231,0.0089905,0.0014288,1.1241,3.0504,1.6952,0.10982,0.43371,0.42587,0.12552,0.45173,0.37313,0.12982,0.44542,0.36824,3.7185,3.407,18077,52743,51283,0.068268,0.068503,0.059752,0.14656,0.14726,0.067356,0.22342,0.22475,0.071916,0.30226,0.30467,0.076648,0.38941,0.3962,0.082999,0.0011528,0.0010114,0.010109,-0.0069864,-0.018315,-0.013825,0.0041878,0.0039338,0.017449,-0.005452,-0.018724,-0.012019,0.011557,0.011629,0.028517,0.00095092,-0.011701,0.0019467,6.7344e-05,7.6099e-05,0.0014788,-0.0067407,-0.01529,0.0074631,0.00096901,0.0011578,0.0097531,-0.0063212,-0.017226,0.024622,0.0047743,0.005784,0.027843,0.00030823,-0.010389,0.04655,0.00032297,0.00029269,0.0050991,-0.0066355,-0.016227,-0.006583,0.0014907,0.0013414,0.011606,-0.0063177,-0.018711,-0.012118,0.0041158,0.0036595,0.019445,-0.003929,-0.018254,-0.020575,0.00076249,0.00064257,0.14773,0.012216,0.019077,-0.014084,0.0019968,0.0016894,0.12441,0.014893,0.026239,-0.018986,0.0033469,0.0028077,0.10256,0.015586,0.032158,-0.024537,1.1861,91,109,91,746,2,2,2,0
60,-0.00021508,0.022343,0.022437,-0.9887,0.021842,-0.8277,-0.16284,0.70869,2.3519,0.25376,2.9569,0.00030581,1.0353,6.9138,0.022366,9.3001,0.012568,0.9888,2.0752e+16,2.0752e+16,2.0752e+16,2.0752e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.36595,0.155,0.36595,0.41471,0.44997,0.15434,NaN,NaN,209,94.727,17181,1.4128e+06,14.294,205.85,1.3745e+05,6552,2328,0.90905,0.93215,0.049848,0.036875,0.041493,0.17137,1832.2,1032.1,0.020097,0.0032037,0,0.049247,0,0.027836,0.015014,0.011577,0.023482,0.013893,0.95042,0.020245,0.31077,0.11117,0.42844,0.4347,0.13661,0.44167,0.37884,0.13914,0.43198,0.3849,3.3853,3.4776,59127,1.7084e+05,1.697e+05,0.072442,0.070907,0.059244,0.14572,0.14057,0.062571,0.21442,0.20699,0.064487,0.28846,0.28062,0.068347,0.36893,0.36617,0.073473,0.00084233,0.00080223,0.0069015,-0.0078235,-0.018114,-0.0040634,0.0033613,0.0032116,0.013086,-0.0071296,-0.019137,-0.0064969,0.0096485,0.0095674,0.022244,-0.0023088,-0.014172,-0.0020137,5.0528e-05,4.1879e-05,0.0010367,-0.0066039,-0.015013,-0.0066421,0.00074146,0.00070611,0.006973,-0.0069071,-0.017844,-0.0043175,0.0041041,0.0042519,0.022364,-0.0014481,-0.013213,0.0062889,0.00028506,0.00030903,0.0042052,-0.0065816,-0.015651,0.0041765,0.0012205,0.0012799,0.0088783,-0.0069261,-0.018303,0.0043425,0.0032543,0.0033714,0.014366,-0.0057917,-0.018221,0.0048664,0.00050675,0.00045132,0.091738,0.006949,0.016854,-0.0073815,0.0015042,0.0013215,0.08757,0.0098427,0.023921,-0.010737,0.0026603,0.0022966,0.076174,0.010851,0.028692,-0.015479,1.1402,91,109,91,746,2,2,2,0
60,-0.0011571,0.17458,0.17454,-0.90842,0.17216,-0.80242,-0.11669,0.25793,2.1521,0.098998,3.1727,0.00092783,2.3806,5.5925,0.18073,7.8028,0.010544,0.90942,4.2321e+16,4.2321e+16,4.2321e+16,4.2321e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.30611,0.29786,0.30611,0.27345,0.3105,0.1299,NaN,NaN,256,66.785,13591,7.2111e+05,15.841,252.61,1.0873e+05,2824,2608,0.91084,0.93455,0.098059,0.069991,0.052348,0.34818,2163.6,1158.4,0.020387,0.0027853,0,0.034972,0,0.029533,0.0091226,0.014075,0.013382,0.019133,0.49915,2.0663,2.007,0.1075,0.43405,0.42975,0.12408,0.45459,0.37034,0.12674,0.45159,0.36579,4.977,3.438,18075,44674,42266,0.063683,0.062515,0.047011,0.13328,0.1291,0.051662,0.20298,0.19625,0.055105,0.28233,0.27642,0.060383,0.37727,0.3782,0.067819,0.00082781,0.00067112,0.0061223,-0.0074714,-0.01913,-0.018588,0.002886,0.0025668,0.010142,-0.0077823,-0.020252,-0.019228,0.0088504,0.0089789,0.018418,-0.0034711,-0.01397,0.004352,5.2441e-05,4.3663e-05,0.00097125,-0.006256,-0.015775,-0.0073657,0.00078756,0.00082773,0.0066856,-0.0063996,-0.018459,0.0063178,0.0046239,0.0054034,0.022743,-8.9164e-05,-0.012042,0.040397,0.00036297,0.00031926,0.0048333,-0.005906,-0.016637,-0.0080832,0.0011456,0.0010179,0.0075225,-0.0067884,-0.019997,-0.011521,0.002624,0.0023376,0.010456,-0.0068825,-0.020698,-0.016643,0.0004124,0.00030819,0.06739,0.0048964,0.017971,-0.017513,0.0011145,0.00084748,0.058566,0.0059316,0.026403,-0.023828,0.0020532,0.0016094,0.053067,0.0067715,0.033671,-0.027693,1.0019,91,109,91,746,2,2,2,0
60,-0.0010915,0.1169,0.11621,-0.94002,0.11578,-0.88244,-0.06125,-0.21494,2.4119,-0.074289,3.1895,0.00028966,1.4583,4.2737,0.11613,5.9566,0.0080495,0.94175,3.7036e+16,3.7036e+16,3.7036e+16,3.7036e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.41464,0.23658,0.41464,0.41264,0.49624,0.18233,NaN,NaN,300,47.407,8004,2.181e+05,16.542,281.56,64032,7120,4008,0.91302,0.93821,0.06966,0.048756,0.042179,0.3209,1474.1,896.67,0.016409,0.0028621,0,0.031,0,0.030993,0.0084396,0.0056566,0.012875,0.0020164,0.55205,0.33596,0.55154,0.10342,0.43728,0.43917,0.11843,0.46018,0.39342,0.11594,0.47842,0.37897,5.5215,3.5134,24157,53534,51642,0.06739,0.0671,0.043835,0.12517,0.12036,0.042749,0.17427,0.16338,0.041688,0.21973,0.20258,0.041409,0.26634,0.2427,0.042187,0.00098953,0.00083754,0.0064486,-0.0065052,-0.019056,-0.016296,0.0037355,0.0033323,0.011567,-0.005591,-0.019733,-0.022175,0.011301,0.010499,0.020723,0.00043184,-0.013595,-0.023895,2.9454e-05,2.9151e-05,0.00048067,-0.0059781,-0.016166,-0.00048531,0.00058593,0.00055778,0.0043827,-0.0066314,-0.01956,-0.0052856,0.0029765,0.0028252,0.0129,-0.0039006,-0.016972,-0.0094671,0.00025113,0.00020191,0.0029466,-0.005992,-0.017288,-0.011466,0.0011701,0.0010299,0.0067699,-0.0062977,-0.020248,-0.014096,0.0037436,0.0034894,0.013144,-0.0041429,-0.01969,-0.013174,0.00070895,0.00060648,0.10208,0.0095907,0.022394,-0.013206,0.0022941,0.0020134,0.10623,0.015228,0.033021,-0.018672,0.00546,0.0049303,0.12435,0.02489,0.045126,-0.021537,0.91221,91,109,91,746,2,2,2,0
60,-0.00019462,0.096648,0.096522,-0.95045,0.096202,-0.89573,-0.057573,-0.057725,3.1403,-0.27861,2.9807,1.5779e-05,3.1399,10.258,0.093447,17.85,0.024121,0.95309,3.5909e+16,3.5909e+16,3.5909e+16,3.5909e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.58797,0.28885,0.58797,0.27789,0.57429,0.14403,NaN,NaN,294,46.099,7727,2.2042e+05,15.188,245.05,61816,15096,10904,0.91037,0.93649,0.0012078,0.00088077,0.018288,0.0058598,1418.4,882.81,0.018419,0.0025795,0,0.051028,0,0.030955,0.0089853,0.017744,0.019522,0.026774,1.0715,3.5137,2.8509,0.10557,0.43084,0.43241,0.12354,0.44067,0.37899,0.12516,0.44613,0.35909,5.9042,3.4593,30494,72915,71550,0.070148,0.067077,0.044553,0.14071,0.13738,0.046926,0.21149,0.2119,0.049398,0.29406,0.30335,0.05411,0.38295,0.40417,0.059227,0.0018793,0.0018065,0.011958,-0.003716,-0.016895,-0.0042288,0.0049584,0.0049508,0.014992,-0.0030993,-0.017795,-0.00026385,0.012739,0.012909,0.022808,0.0025616,-0.011923,0.0037329,3.86e-05,6.1222e-05,0.00061507,-0.0058609,-0.015197,0.022514,0.0007763,0.0010183,0.0056697,-0.0059614,-0.017389,0.030704,0.0044765,0.0052199,0.018944,-0.00041999,-0.011999,0.031174,0.00050001,0.00045134,0.0057283,-0.0049177,-0.015779,-0.0064099,0.0019819,0.0018011,0.011196,-0.0040448,-0.018149,-0.010493,0.005614,0.005212,0.019246,-0.00028161,-0.016755,-0.013243,0.0013407,0.001294,0.18849,0.019999,0.024686,-0.003235,0.0029506,0.0028286,0.1334,0.020362,0.030232,-0.0051495,0.0045573,0.0042915,0.10134,0.019733,0.034427,-0.0085715,0.91236,91,109,91,746,2,2,2,0
60,-5.7442e-05,0.032829,0.032814,-0.98343,0.032678,-1.0468,0.064446,-0.66477,2.2419,-0.36748,2.9746,0.00074799,0.832,4.8469,0.029396,6.8918,0.0093133,0.98526,2.667e+16,2.667e+16,2.667e+16,2.667e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.49686,0.22411,0.49686,0.40617,0.81032,0.19628,NaN,NaN,215,84.553,10167,5.585e+05,12.013,157.09,81336,24728,22992,0.9076,0.92935,0.07146,0.055694,0.016037,0.23965,1697.2,887.53,0.019566,0.0028069,0,0.049741,0,0.030802,0.0067511,0.0010055,0.0077175,4.9776e-05,0.43172,1.8366,2.473,0.10012,0.43572,0.42977,0.10562,0.45483,0.39149,0.10339,0.45134,0.37689,5.3205,3.4382,49426,1.5897e+05,1.5822e+05,0.066768,0.066432,0.050661,0.13864,0.14128,0.055233,0.21185,0.219,0.059114,0.29396,0.30448,0.064621,0.38573,0.40285,0.071272,0.00071122,0.00051233,0.0054065,-0.0079657,-0.017413,-0.017183,0.0029432,0.002408,0.010631,-0.0077681,-0.018643,-0.020748,0.0082179,0.0073156,0.017578,-0.004549,-0.014646,-0.019774,1.6996e-05,1.6056e-05,0.00032355,-0.0065341,-0.013919,-0.0015449,0.00045476,0.0005164,0.0039679,-0.0076193,-0.016608,0.0085886,0.0025663,0.0028126,0.012974,-0.0052481,-0.013863,0.010924,0.00021601,0.00016667,0.0029565,-0.006638,-0.014978,-0.0086483,0.0012644,0.0010035,0.0085335,-0.006536,-0.017442,-0.016528,0.0038323,0.003167,0.015695,-0.0042838,-0.016998,-0.021246,0.00047821,0.00032961,0.080321,0.0061665,0.014174,-0.015272,0.0014531,0.001057,0.078485,0.0090173,0.020525,-0.020008,0.0026202,0.0019459,0.069608,0.010207,0.026413,-0.023791,1.0291,91,109,91,746,2,2,2,0
60,-0.00099167,0.072814,0.072796,-0.96286,0.071371,-1.0976,0.13989,0.23309,2.4001,0.060865,3.1656,0.00032104,1.1211,4.3451,0.066391,6.175,0.0083446,0.96663,3.4223e+16,3.4223e+16,3.4223e+16,3.4223e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.5933,0.24633,0.5933,0.35076,0.62845,0.18285,NaN,NaN,165,128.02,18393,2.0526e+06,12.657,161.78,1.4714e+05,8256,3312,0.90742,0.92815,0.062104,0.047176,0.039314,0.21072,1663,941.76,0.016972,0.0023965,0,0.043339,0,0.023773,0.0067496,0.012164,0.0081215,0.013627,0.14479,1.7803,1.4248,0.11122,0.43127,0.42507,0.13547,0.44002,0.36832,0.13687,0.43521,0.36535,2.9886,3.4006,36761,1.1923e+05,1.1819e+05,0.065344,0.062608,0.055313,0.1325,0.12778,0.058891,0.20319,0.19481,0.063255,0.28105,0.26949,0.068928,0.3712,0.36384,0.076518,0.00089941,0.00077594,0.0076277,-0.0077615,-0.01731,-0.011029,0.0035001,0.0030429,0.014104,-0.0069381,-0.018166,-0.018811,0.0098684,0.0091628,0.023549,-0.0019716,-0.012994,-0.016362,5.5047e-05,5.6121e-05,0.0011691,-0.006696,-0.014348,0.0008441,0.00084307,0.00089331,0.0082066,-0.0066656,-0.016552,0.0054349,0.0040634,0.0044832,0.022918,-0.0015818,-0.011847,0.016484,0.00033966,0.00028729,0.0051863,-0.0064445,-0.015147,-0.0075492,0.001356,0.0011166,0.01021,-0.0066286,-0.017894,-0.016009,0.0037603,0.003092,0.017182,-0.0047007,-0.017978,-0.024801,0.00050471,0.00043253,0.094574,0.0070334,0.016897,-0.008751,0.0015076,0.0012108,0.090843,0.01005,0.023734,-0.017004,0.002757,0.0021431,0.08171,0.011647,0.029892,-0.024628,1.2935,91,109,91,746,2,2,2,0
60,-0.0018579,0.083368,0.082347,-0.95788,0.081664,-1.0451,0.091088,0.8274,3.5732,0.15393,3.0396,8.2672e-06,1.9543,6.8151,0.082013,9.6652,0.013061,0.9589,3.3612e+16,3.3612e+16,3.3612e+16,3.3612e+16,0,0,0,0,0,0,1,0,0,0,0,0,0,NaN,NaN,0.2242,0.079988,0.2242,0.29073,0.44915,0.15227,NaN,NaN,175,113.31,17346,1.7198e+06,13.058,171.99,1.3877e+05,6280,3624,0.90845,0.93065,0.064998,0.048193,0.0041987,0.24278,1960.2,1152.3,0.027012,0.0044182,0,0.023627,0,0.020431,0.0034282,0.0017014,0.0036698,2.9817e-05,0.28732,0.49948,0.38996,0.10307,0.43749,0.43396,0.12018,0.45202,0.38556,0.11875,0.46245,0.37603,4.8172,3.4717,37611,1.085e+05,1.0693e+05,0.053829,0.046339,0.04315,0.10572,0.091026,0.044499,0.15648,0.13467,0.04613,0.21133,0.18337,0.049081,0.27466,0.2415,0.053614,0.0022574,0.00302,0.01813,-0.002888,-0.012868,0.0434,0.0066124,0.0088073,0.025233,0.00020086,-0.010597,0.070762,0.016634,0.021498,0.03759,0.0094041,-0.00024763,0.097417,7.0069e-05,9.8001e-05,0.0014092,-0.0064284,-0.014769,0.021283,0.00098216,0.0012773,0.0090537,-0.0059966,-0.016354,0.03323,0.0046476,0.0055375,0.024823,-3.1965e-05,-0.010594,0.037373,0.00068066,0.0010387,0.009842,-0.0047199,-0.013436,0.046061,0.0031046,0.0046662,0.022137,-0.0011656,-0.011386,0.077835,0.008569,0.012548,0.037077,0.0064641,-0.0039021,0.11152,0.0015067,0.0018833,0.26736,0.025644,0.035556,0.026119,0.0035003,0.0045113,0.19974,0.027948,0.043484,0.041569,0.0059689,0.0075157,0.16752,0.030776,0.050357,0.047231,0.93298,91,109,91,746,2,2,2,0
