participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
129,0,4704801.89523,"Fill in the blank below","The lectures on quantum physics were invariably dull; the lecturer ____delivered____ his ill-prepared material in a manner guaranteed to send even the most ardent student to sleep.",9,17653.082248984647,30000
129,0,4741565.611208,"Fill in the blank below","New York fashion designer Anna Sui creates eclectic ____looks____ that represent an amalgam of playful, 1970's funky style fused with an edgy, urban sensibility.",8,6724.703829531348,30000
129,0,4774902.397417,"Fill in the blank below","In addition to evaluating ____years____ of resumes and references, some employers want to supplement the hiring process by employing graphologists to study applicants' handwriting for character analysis.",7,3299.2741743593256,30000
129,0,4808922.356204,"Fill in the blank below","Brian was so fond of his dog that their brief ____time togeth____ left him not just saddened, but in a state of sorrow.",5,3999.8485311486515,30000
129,0,4844071.114966,"Fill in the blank below","The admiral rescinded her ____command____ to attack when she saw the white flag raised by the enemy sailors; she was relieved that she could bring an end to the hostilities.",1,5123.524379533678,30000
129,0,4879575.467149,"Fill in the blank below","Once his integrity had been challenged, the mayoral candidate was quick both to dismiss these attacks and to ____unleash____ counterattacks.",14,5470.949914143242,30000
129,0,4913100.688892,"Fill in the blank below","Using detailed observations made by ancient astronomers in China, Korea, and Japan to complement data ____collected____ by modern instruments, scientists can establish precisely when a particular star exploded.",11,3491.063960642323,30000
129,0,4947341.580046,"Fill in the blank below","Architects define a physical structure as a set of materials arranged in such a way that these materials can resist the downward ____force____ of gravity.",2,4199.279864699831,30000
129,0,4981370.176339,"Fill in the blank below","To reach Simonville, the traveller needs to drive with extreme caution along the windy curves of the ____mountain____ road that climbs steeply to the summit.",0,3999.2243704605385,30000
129,0,5017321.996333,"Fill in the blank below","The progress of the disease is subtle; it ____comes on____ stealthily without any symptoms in the early stages.",10,5929.51192614623,30000
129,0,5053862.364715,"Fill in the blank below","According to the ancient Greek philosopher Plato, only philosophy can provide genuine understanding because it scrutinizes assumptions that other areas of study merely ____take____ for granted.",12,6508.5351185951395,30000
129,0,5091952.56265,"Fill in the blank below","Over the years the anthropologist's opinions had ossified: he refused to tolerate new ideas and nothing could ____change____ his mind.",13,8057.442176939813,30000
129,0,5125022.68001,"Fill in the blank below","Because he had decided not to glorify himself through the sales of his new product, the inventor anonymously ____donated____ all profits to charity.",15,3049.0786623075574,30000
129,0,5160200.806574,"Fill in the blank below","In frigid regions a ____sheet____ of ice under the soil surface prevents water from sinking deep into the soil, and so the water floods the land, helping to create bog and swamp conditions.",3,5154.525030968826,30000
129,0,5193350.99461,"Fill in the blank below","Angered that the book arrived in the mail in such a shabby condition, Elliot insisted that the bookseller ____replace____ it with a new copy.",16,3124.570771988978,30000
129,0,5226406.577044,"Fill in the blank below","The library's ____basement____ is a trove of Asian American historical documents, including rare materials about race relations.",4,3030.3725180440033,30000
129,0,5262613.574549,"Fill in the blank below","Since the foreign correspondent was accustomed to completing his ____job____ under tumultuous conditions, the commotion of the subway at rush hour presented no impediment to his creativity.",6,6185.01252150589,30000
