vol_num,question_num,keystrokes
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[],[]
18,[],[]
19,[4],[]
20,[4],[]
21,[4],[]
22,[4],[]
23,[4],[]
24,[4],[]
25,[4],[]
26,[4],[]
27,[4],[]
28,[4],[]
29,[4],[]
30,[4],[]
31,[4],[]
32,[4],[]
33,[4],[]
34,[4],[]
35,[4],[]
36,[4],[]
37,[4],[]
38,[4],[]
39,[4],[]
40,[4],[]
41,[4],[]
42,[4],[]
43,[4],['s']
44,[4],"['t', 'e']"
45,[4],"['i', 'n', 'g']"
46,[4],[' ']
47,[4],"['i', 'p', '<K:BS>']"
48,[4],"['<K:BS>', 'u']"
49,[4],"['p', 'f']"
50,[4],"['a', 't']"
51,[4],"['e', '<K:S>', 'o']"
52,[4],['<K:BS>']
53,[4],"['<K:S>', '9']"
54,[4],"['s', 'y']"
55,[4],"['t', 'i', 'n', 'g']"
56,[4],"[' ', 'd']"
57,[4],['<K:BS>']
58,[4],['s']
59,[4],['<K:R>']
60,[4],['<K:R>']
61,[4],[' ']
62,[4],"['<K:S>', ""'""]"
63,[4],"['<K:BS>', '<K:S>', ';']"
64,[4],['<K:BS>']
65,[4],"['<K:S>', ';']"
66,[4],"['<K:BS>', '<K:S>', 'o']"
67,[4],"['<K:BS>', '<K:S>', 'l']"
68,[4],"['<K:BS>', '<K:S>']"
69,[4],"[';', '<K:BS>']"
70,[4],"['<K:S>', 'o', '<K:BS>']"
71,[4],"['<K:S>', 'p']"
72,[4],"['<K:BS>', '<K:S>', '[']"
73,[4],['\r']
74,[4],['\r']
75,[4],[]
76,[4],[]
77,[4],[]
78,[4],"['w', 'j']"
79,[4],['<K:BS>']
80,[4],['<K:BS>']
81,[4],"['f', 'o', 't']"
82,[4],"[' ', '<K:BS>']"
83,[4],['<K:BS>']
84,[4],['<K:U x=2>']
85,[4],['<K:R x=4>']
86,[4],['<K:R x=10>']
87,[4],['<K:R x=4>']
88,[4],"['/', '\x12']"
89,[4],['<K:BS>']
90,[4],"['m', ' ']"
91,[4],"['<K:BS x=2>', ',']"
92,[4],"[' ', 'j']"
93,[4],"[' ', '<K:BS>']"
94,[4],"['<K:BS>', 'j', ' ']"
95,[],[]
96,[],[]
97,[],[]
98,[],[]
99,[],[]
100,[],[]
101,[],[]
102,[],[]
103,[7],[]
104,[7],[]
105,[7],[]
106,[7],[]
107,[7],[]
108,[7],['a']
109,[7],['<K:BS>']
110,[7],[]
111,[7],[]
112,[7],[]
113,[7],"['i', 'n', 't']"
114,[7],[' ']
115,[7],['s']
116,[7],"['e', 'c', 'i']"
117,[7],"['n', 'g']"
118,[7],['<K:S>']
119,[7],"['g', 'r']"
120,[7],"['e', 'a']"
121,[7],"['t', 'e']"
122,[7],"['s', 't']"
123,[7],"['<K:S x=3>', 'o']"
124,[7],"['<K:BS>', '<K:S>']"
125,[7],"['o', '<K:BS>']"
126,[7],"['<K:S>', 'i']"
127,[7],"['<K:BS>', '<K:S>']"
128,[7],['0']
129,[7],"['<K:BS>', '<K:S>', '9']"
130,[7],[]
131,[7],[]
132,[7],"['i', 'n']"
133,[7],['y']
134,[7],['<K:BS x=3>']
135,[7],"['v', 'e']"
136,[7],"['v', 't']"
137,[7],['<K:BS x=2>']
138,[7],"['c', 't', 'y']"
139,[7],['o']
140,[7],"['r', '<K:S>', 'o']"
141,[7],"['<K:BS>', '<K:S>', 'l']"
