vol_num,question_num,keystrokes
0,[],[]
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[],[]
18,[],[]
19,[4],[]
20,[4],[]
21,[4],[]
22,[4],[]
23,[4],[]
24,[4],[]
25,[4],[]
26,[4],[]
27,[4],[]
28,[4],"['<K:S>', 'o']"
29,[4],"['<K:BS>', '<K:S>', 'i']"
30,[4],"[' ', 'g']"
31,[4],"['<K:BS>', 'g']"
32,[4],"['<K:BS>', 'f', 'r']"
33,[4],"['r', '<K:BS x=2>']"
34,[4],"['t', '<K:BS>']"
35,[4],['r']
36,[4],"['<K:BS>', 'e', ';', ';']"
37,[4],"['<K:BS x=2>', 'r']"
38,[4],"['<K:BS>', 'e']"
39,[4],['l']
40,[4],"[' ', 'l']"
41,[4],"['i', 'k', 'r']"
42,[4],"[' ', 'y']"
43,[4],"['h', 'r']"
44,[4],"['<K:BS>', 's']"
45,[4],['y']
46,[4],['<K:BS>']
47,[4],['t']
48,[4],"[' ', 'f']"
49,[4],['o']
50,[4],"['l', 'l', 'o', 'e']"
51,[4],"['d', '<K:BS x=2>']"
52,[4],"['e', '<K:BS>']"
53,[4],"['w', 's', ' ']"
54,[4],"['t', 'h', 'e']"
55,[4],"[' ', 'l', 'o']"
56,[4],['g']
57,[4],"['i', 'v', ' ']"
58,[4],"['<K:BS x=2>', 'c']"
59,[4],"[' ', 'y']"
60,[4],"['=', '<K:BS>']"
61,[4],"['<K:BS>', 't', 'h']"
62,[4],['s']
63,[4],[]
64,[4],"['<K:BS>', 'a', 't']"
65,[4],"[' ', 'a', ' ', 'g']"
66,[4],"['r', 'o', 'u']"
67,[4],['p']
68,[4],"[' ', 'v', 'a']"
69,[4],['<K:BS x=2>']
70,[4],"['c', 'a']"
71,[4],"['n', ' ', 'b']"
72,[4],"['e', ' ']"
73,[4],"['g', 'r']"
74,[4],['w']
75,[4],"['<K:BS>', 'e', '\x14']"
76,[4],['\x14']
77,[4],"['a', 'r']"
78,[4],"['<K:BS>', 't']"
79,[4],['w']
80,[4],"['e', '<K:BS x=2>']"
81,[4],"['e', 'r']"
82,[4],"[' ', 't', 'h']"
83,[4],['\x14']
84,[4],"['\x14', 'a']"
85,[4],"['n', ' ']"
86,[4],"['t', 'h', 'e']"
87,[4],"[' ', 's', 'i']"
88,[4],"['m', '<K:BS x=2>']"
89,[4],['u']
90,[4],"['m', ' ', 'o', 'g']"
91,[4],[' ']
92,[4],"['i', 't']"
93,[4],"['s', ' ', 'p']"
94,[4],"['a', 'r']"
95,[],['t']
96,[],[]
97,[],[]
98,[],[]
99,[],[]
100,[],[]
101,[],[]
102,[],[]
103,[7],[]
104,[7],[]
105,[7],[]
