vol_num,question_num,keystrokes
1,[],
2,[],
3,[],
4,[],
5,[],
6,[],
7,[],
8,[],
9,[],
10,[],
11,[],
12,[],
13,[],
14,[],
15,[],
16,[],
17,[],
18,[],
19,[1],
20,[1],
21,[1],
22,[1],
23,[1],
24,[1],
25,[1],
26,[1],
27,[1],
28,[1],
29,[1],
30,[1],
31,[1],
32,[1],
33,[1],
34,[1],
35,[1],
36,[1],
37,[1],
38,[1],
39,[1],
40,[1],SHIFTI 
41,[1],TH
42,[1],INK A 
43,[1],C
44,[1],ITY T
45,[1],RY TO
46,[1], 
47,[1],PE
48,[1],R
49,[1],<K:BS>
50,[1],
51,[1],RSE
52,[1],RV
53,[1],E SO
54,[1],ME 
55,[1],PART
56,[1],S 
57,[1],O
58,[1],F IT
59,[1],S 
60,[1],IDENI
61,[1],
62,[1],<K:BS>T
63,[1],IDY
64,[1],
65,[1],
66,[1],", "
67,[1],WHILE
68,[1], SAT<K:BS>
69,[1],<K:BS>TI
70,[1],LL ENS
71,[1],URIN
72,[1],G RO
73,[1],OM 
74,[1],FOR
75,[1], E
76,[1],XPA
77,[1],NSION.
78,[1], 
79,[1],SHIFT
80,[1],SHIFTOC
81,[1],CASI
82,[1],ONALL
83,[1],Y
84,[1], THI
85,[1],S M
86,[1],IGHT 
87,[1],B<K:BS>
88,[1],MEAN
89,[1], MOVIN
90,[1],G BU
91,[1],ILDING
92,[1], <K:BS>S 
93,[1],OR 
94,[1],
95,[],
96,[],
97,[7],
98,[7],
99,[7],
100,[7],
101,[7],
102,[7],
103,[7],
104,[7],
105,[7],
106,[7],
107,[7],
108,[7],
109,[7],
110,[7],
111,[7],
112,[7],
113,[7],
114,[7],
115,[7],
116,[7],
117,[7],
118,[7],
119,[7],SHIFTI 
120,[7],THINIK
121,[7],<K:BS><K:BS><K:BS>
122,[7],
123,[7],<K:BS><K:BS><K:BS>
124,[7],THIN
125,[7],K IN 
126,[7],SOME
127,[7], S
128,[7],
129,[7],ENSE
130,[7],S Y
131,[7],OU HA
132,[7],VE 
133,[7],TO 
134,[7],BE 
135,[7],R
136,[7],E
137,[7],ADY 
138,[7],FOR 
139,[7],CHAN
140,[7],GE
141,[7],
142,[7],", "
143,[7],BUT<K:BS><K:BS>
144,[7],ECAU
145,[7],SE LI
146,[7],FE 
147,[7],HAS A
148,[7], LON
149,[7],G <K:BS><K:BS>
150,[7],<K:BS>T 
151,[7],OF 
152,[7],ASPEC
153,[7],TS THAT
154,[7], DON
155,[7],'T 
156,[7],STA
157,[7],Y 
158,[7],THE 
159,[7],S
160,[7],"AM,"
161,[7],E BUT 
162,[7],YOU AL
163,[7],SO HAV
164,[7],E TO 
165,[7],LEARN 
166,[7],TO APP
167,[7],RE
168,[7],CIATE 
169,[7],WH
170,[7],AT Y
171,[7],OU AHV
172,[7],E
173,[],
174,[],
175,[],
176,[],
177,[2],
178,[2],
179,[2],
180,[2],
181,[2],
182,[2],
183,[2],
184,[2],
185,[2],
186,[2],
187,[2],
188,[2],
189,[2],SHIFTI
190,[2], D
191,[2],I
192,[2],
193,[2],<K:BS><K:BS>
194,[2],
195,[2],DON
196,[2],<K:BS>
197,[2],<K:BS><K:BS><K:BS><K:BS><K:BS>
198,[2],SHIFTTO
199,[2],UR GU
200,[2],IDES 
201,[2],ARE 
202,[2],GOOD 
203,[2],
204,[2],
205,[2],
206,[2], IN 
207,[2],SOME 
208,[2],CA
209,[2],SES 
210,[2],BUT
211,[2], SHIFTI 
212,[2],THINK 
213,[2],TAKING 
214,[2],
215,[2],VA
216,[2],CATION
