vol_num,question_num,keystrokes
0,[],[]
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[4],[]
18,[4],[]
19,[4],[]
20,[4],[]
21,[4],[]
22,[4],[]
23,[4],"['<K:S>', 'i', 't']"
24,[4],"[' ', 'i', 's', ' ']"
25,[4],"['i', 'm', 'p', 'o']"
26,[4],"['r', 't', 'a', 'n', 't', ' ', 't', 'o', ' ']"
27,[4],"['b', 'e', ' ']"
28,[4],"['a', 'b', 'l', 'e', ' ', 't', ' ', 'o']"
29,[4],"['w', '<K:BS>']"
30,[4],"['<K:BS x=2>', 'o', ' ', 'w']"
31,[4],"['o', 'r', 'k', ' ', 'w', 'i', 'h', ' ']"
32,[4],"['a', ' ']"
33,[4],"['g', 'r', 'o', 'u']"
34,[4],"['p', 't', ' ', 'o', 'f', ' ', 'p']"
35,[4],"['e', 'o', 'p', 'l', 'e', ' ', 'b', 'e']"
36,[4],"['c', 'a', 'u', 's', 'e', ' ']"
37,[4],"['y', 'o']"
38,[4],"['u', ' ', 'c', 'a', 'n', ' ', 'c', 'o']"
39,[4],"['n', 's', 'o', 'l', 'i']"
40,[4],"['d', 'a', 'e', 't', ' ', 'y', 'o']"
41,[4],"['u', 'r', ' ', 's', 'k', 'i', 'l']"
42,[4],"['l', 's', ' ', 'a', 'n', 'd', 'k', ' ', 'n', 'o']"
43,[4],"['w', 'l', 'e', 'g', 'e', ' ']"
44,[4],"['i', 'n', ' ', 'o', 'r', 'd', 'e']"
45,[4],"['r', ' ', 't', 'o', ' ']"
46,[4],"['b', 'e']"
47,[4],"['t', 't', 'e', 'r', ' ', 't', 'a']"
48,[4],"['c', 'k', 'l', 'e', ' ']"
49,[4],"['p', 'r', 'o', 'l', 'e']"
50,[4],"['<K:BS x=2>', 'b', 'l', 'e', 'm', 's', '.']"
51,[4],"[' ', 'e']"
52,[4],"['a', 'c', 'h', ' ', 'p', 'e', 'r', 's']"
53,[4],"['o', 'n', ' ', 'h', 'a', 's', ' ', 'a', ' ']"
54,[4],"['s', 'o', 'n', '<K:BS x=2>']"
55,[4],"['<K:BS>', 'u', 'j']"
56,[4],"['n', '<K:BS>']"
57,[4],"['n', 'i', 'u']"
58,[4],"['<K:BS>', 'q']"
59,[4],[]
60,[4],"['u', 'e', ' ', 's', 'k', 'k']"
61,[4],"['<K:BS>', 'i', 'l', 'l', ' ', '<K:BS>', 's', 'e', 't']"
62,[4],"[' ', 't', 'h', 'a', 't', ' ']"
63,[4],"['w', 'i', 'l', 'l', 'l']"
64,[4],"['<K:BS>', ' ']"
65,[4],"['h', 'o', 'p', 'e', 'f', 'u']"
