vol_num,question_num,keystrokes
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[4],[]
18,[4],[]
19,[4],[]
20,[4],[]
21,[4],[]
22,[4],[]
23,[4],[]
24,[4],[]
25,[4],[]
26,[4],[]
27,[4],[]
28,[4],[]
29,[4],['f']
30,[4],"['o', 'r']"
31,[4],"['<K:S>', '9']"
32,[4],"['i', 'n', 't', ' ', 'i', ' ']"
33,[4],"['=', ' ']"
34,[4],"['o', ' ']"
35,[4],[]
36,[4],['<K:BS x=2>']
37,[4],"['-', '<K:BS>', '9', '0', '<K:BS x=2>']"
38,[4],"['0', ';']"
39,[4],"[' ', 'i', ' ', '<K:S>', ',']"
40,[4],"[' ', 's']"
41,[4],[]
42,[4],"['<K:BS>', 'x']"
43,[4],"[';', ' ', '<K:S>']"
44,[4],"['=', '=']"
45,[4],['i']
46,[4],['.']
47,[4],[]
48,[4],"['<K:S>', '0']"
49,[4],"['p', '<K:S>']"
50,[4],"['<K:BS>', '<K:S>', 'p', '[']"
51,[4],"['<K:BS x=2>', '<K:S>', '[']"
52,[4],['\r']
53,[4],[]
54,[4],['s']
55,[4],"['<K:S>', 'p']"
56,[4],"['<K:BS>', '[']"
57,[4],['i']
58,[4],['<K:R>']
59,[4],"[' ', '<K:S>', '=']"
60,[4],"['=', ' ']"
61,[4],[]
62,[4],[]
63,[4],['1']
64,[4],['<K:BS>']
65,[4],['x']
66,[4],[]
67,[4],['<K:U>']
68,[4],['<K:R x=4>']
69,[4],['<K:R x=4>']
70,[4],"['<K:R>', '<K:BS>']"
71,[4],"['s', '.', 's', 'i']"
72,[4],"['z', 'e', '<K:S>', '9', '0']"
73,[4],['<K:D>']
74,[4],[]
75,[4],[';']
76,[4],[]
77,[4],['<K:D x=2>']
78,[4],[]
79,[4],['\r']
80,[4],['\r']
81,[4],[]
82,[4],"['r', 'e', 't', 'u', 'r', 'n', ' ']"
83,[4],['s']
84,[4],['<K:U x=2>']
85,[4],['<K:U x=2>']
86,[4],[]
87,[4],[]
88,[4],[]
89,[4],[]
90,[4],[]
91,[4],[]
92,[4],['<K:D x=2>']
93,[],[]
94,[],[]
95,[],[]
96,[],[]
97,[2],[]
98,[2],[]
99,[2],[]
100,[2],[]
101,[2],"['i', 's', '<K:S>']"
102,[2],['<K:BS x=3>']
103,[2],[]
104,[2],[]
105,[2],"['b', 'o', 'o', 'l', ' ']"
106,[2],"['i', 's', '<K:S>', 'p']"
107,[2],"['o', 's', 'i', 't']"
108,[2],"['i', 'v', 'e', ' ', '<K:S>']"
109,[2],['9']
110,[2],[]
111,[2],"['i', 'n', 't', ' ', 'x']"
112,[2],[]
113,[2],"['<K:R>', '<K:S>']"
114,[2],['[']
115,[2],['\r']
116,[2],[]
117,[2],[]
118,[2],['i']
119,[2],"['f', ' ', '<K:S>', '.']"
120,[2],[' ']
121,[2],['<K:BS>']
122,[2],"['<K:BS>', 'x', ' ']"
123,[2],"['<K:BS x=2>', '<K:S>']"
124,[2],['9']
125,[2],"['x', ' ', '<K:S>', '.', ' ']"
126,[2],['-']
127,[2],"['<K:BS>', '0']"
128,[2],['<K:R>']
129,[2],"['<K:S>', '[', '\r']"
130,[2],"['r', 'e', 't', 'u', 'r', 'n']"
131,[2],"[' ', 't', 'u']"
132,[2],"['r', '<K:BS>']"
133,[2],"['<K:BS>', 'r', 'u', 'e', ';']"
134,[2],['<K:D>']
