participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
133,2,550454337.950057,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = /* YOUR CODE HERE */exams;\nif (isFailing) {\n\tcout << You failed! << endl;\n} else {\n\tcout << You passed! << endl;\n}\n",8,14239.071964053026,30000
133,2,550487378.82728,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (/* YOUR CODE HERE * count = 1; count < 41; ++count) {\n\tcout << count <<  ;\n}\n",5,3011.258445298727,30000
133,2,550521663.001491,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase pig:\n\t\tcout << Oink! << endl;\n\t\tbreak;\n\tcase hen:\n\tcout << Cluck! << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n\tcase cow;\n    cout << Moo! << endl;\n\n}\n",15,4252.6353227994705,30000
133,2,550557454.308437,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */x[i][]){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,5758.388584375464,30000
133,2,550591475.791533,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\tif (a[0] == b[b.size() - 1])\n}\n",16,3997.1598897881327,30000
133,2,550627155.169658,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (/*YOUR CODE HERE*/y > z *) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,5644.468039365018,30000
133,2,550660851.238179,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\tif (num1 < num 2){\n      return num 1;\n    }\n  \treturn num2;\n}\n",6,3664.266588248125,30000
133,2,550694300.07396,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfever = true;\n} else {\n\tfever = false;\n}\n",11,3420.155117774862,30000
133,2,550731063.092429,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn /*YOUR CODE HERE*/!(x % 3 == 0 ;\n}\n",9,6735.601427488779,30000
133,2,550769672.633222,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; /* YOUR CODE HERE */i+= 2) {\n\tcout << i <<  ;\n}\n",3,8583.002589246009,30000
133,2,550805444.834835,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\t/* YOUR CODE HERE */\n\tif (age > 65){\n      return true;\n    }\n  \telse{\n      return false;\n    }\n}\n",4,5743.081298163824,30000
133,2,550841555.694758,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (/* YOUR CODE HERE */k = 0; k < 98; ++k){\n\tcout << *;\n}\n",7,6085.592966002748,30000
133,2,550876764.907974,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[/* YOUR CODE HERE */k] = 9;",10,5186.532321416694,30000
133,2,550910617.833419,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\t/* YOUR CODE HERE */\n\t\tx2[i][j] = x[i][j];\n\t}\n}\n",13,3821.680950306729,30000
133,2,550943703.242868,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\ta = b;\n  \tb = temp;\n}\n",0,3062.508185228646,30000
133,2,550977554.59368,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\tx += 1;\n}\n",1,3832.5007722942996,30000
133,2,551015540.83339,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* YOUR CODE HERE */\n\tabso\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,7962.095538149449,30000
