participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
108,2,352853571.045372,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (/* YOUR CODE HERE */count=1; count < 41; count++) {\n\tcout << count << " ";\n}\n",5,16902.794449173292,30000
108,2,352886683.202857,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfever = true;\n} else {\n\tfever = false;\n}\n",11,3079.112509887724,30000
108,2,352919717.97047,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase "pig":\n\t\tcout << "Oink!" << endl;\n\t\tbreak;\n\tcase "hen":\n\tcout << "Cluck!" << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n    case "cow"\n\tcout << "Moo!" << endl;\n\n}\n",15,3005.2518760606226,30000
108,2,352956346.906566,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[/* YOUR CODE HERE */k+1] = 9;",10,6595.3122314087705,30000
108,2,352990260.245257,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (/*YOUR CODE HERE*/y > z && y > x) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,3881.834932035099,30000
108,2,353023456.804727,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */x[i]]){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,3173.3760400300243,30000
108,2,353058146.581927,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\tif ()num1 < num2) return num1;\n    return num2}\n",6,4660.252429401006,30000
108,2,353095591.473329,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn /*YOUR CODE HERE*/x%3!=0;\n}\n",9,7416.449077133926,30000
108,2,353132562.293268,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; /* YOUR CODE HERE */i+) {\n\tcout << i << " ";\n}\n",3,6947.976164123155,30000
108,2,353167132.259193,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\t*x++;\n}\n",1,4545.1272602589725,30000
108,2,353201438.563409,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\ta=b;\n  b=temp;\n}\n",0,4283.683796335456,30000
108,2,353237254.637175,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (/* YOUR CODE HERE */k=0; k<97; k++){\n\tcout << "*";\n}\n",7,5784.874786031631,30000
108,2,353273400.54136,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = /* YOUR CODE HERE */exam_score < 50;\nif (isFailing) {\n\tcout << "You failed!" << endl;\n} else {\n\tcout << "You passed!" << endl;\n}\n",8,6123.798572113879,30000
108,2,353307905.616654,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\t/* YOUR CODE HERE */\n\treturn age >= 65;\n}\n",4,4472.601832141638,30000
108,2,353344315.80425,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\treturn a[0] == b[b.len()-1];\n}\n",16,6391.72153754054,30000
108,2,353377496.377287,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\t/* YOUR CODE HERE */\n\t\tx2 i j = x1 i []j;\n\t}\n}\n",13,3151.0340946380866,30000
108,2,353412097.412236,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* YOUR CODE HERE */\n\tint absoluteValue;\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,4584.798411686164,30000
