new stimulus
126472105.333724, 16
126472600.040281, 16
126472632.513077, 16
126472658.121403, 73
126473233.941566, 32
126473614.793732, 84
126473942.466226, 72
126474174.113255, 79
126474454.302056, 78
126474774.546918, 8
126474959.181867, 8
126475487.773286, 73
126475917.55783, 78
126476366.277372, 76
126476644.995849, 32
126477118.425987, 74
126477593.516482, 8
126477869.022994, 72
126478076.714009, 65
126478302.357123, 86
126478485.910413, 73
126478684.271529, 78
126478828.604346, 71
126479035.986592, 32
126479157.703331, 65
126479308.400709, 32
126479420.386401, 70
126479732.526171, 69
126479941.295238, 87
126480139.476586, 32
126480428.121969, 66
126482066.071083, 8
126482320.319764, 8
126483001.759117, 8
126483592.990771, 8
126484023.669994, 8
126484264.66329, 8
126484725.087165, 32
126485014.393361, 77
126485484.929457, 85
126485668.255818, 83
126485939.713669, 69
126486116.205243, 85
126486396.285296, 77
126486652.449282, 32
126486804.873873, 87
126486918.247496, 72
126486997.797288, 69
126487190.736793, 82
126487372.249384, 69
126487516.146098, 32
126487677.157381, 84
126487772.055135, 72
126487892.727944, 69
126488084.267867, 82
126488251.778537, 69
126488404.121567, 32
126488468.394417, 65
126488740.087797, 82
126488931.939262, 69
126489212.764464, 32
126490020.205301, 83
126490372.525417, 72
126490636.900191, 73
126490837.323366, 87
126491224.880487, 61
126491425.877089, 8
126491610.094244, 8
126491783.547519, 8
126492172.726158, 79
126492588.704361, 87
126492787.953497, 73
126493147.78669, 78
126493276.660578, 71
126493467.635674, 83
126493619.676317, 32
126493851.897328, 79
126494043.953806, 70
126494339.699188, 32
126494499.654335, 83
126494627.787789, 85
126494732.551416, 67
126494876.572136, 72
126495107.81663, 32
126496198.069547, 72
126496616.809463, 73
126496779.638955, 83
126498317.760291, 84
126498318.726266, 79
126498319.182621, 82
126499149.737782, 89
126499150.131996, 32
126499150.426893, 87
126499151.866146, 79
126499152.195165, 85
126499284.120391, 76
126499395.966818, 68
126499531.734027, 32
126499677.207871, 66
126499967.204009, 69
126500195.937855, 32
126500307.485779, 66
126500443.673834, 69
126500700.142427, 84
126500883.815285, 84
126501179.558725, 69
126501403.672979, 82
126501572.341598, 190
126501835.717939, 32
126501955.760728, 16
126502147.461, 73
126502355.327621, 32
126502515.475574, 68
126502620.488602, 79
126502828.358275, 78
126503452.188951, 222
126503996.09837, 84
126504459.855164, 32
126504691.443658, 84
126504974.159474, 72
126505149.026756, 73
126505301.189464, 78
126505452.656681, 75
126505598.518079, 32
126506165.476074, 87
126506787.869994, 82
126507019.461817, 32
126507463.33678, 8
126507633.994498, 8
126507878.177841, 69
126508359.053366, 32
126508470.087786, 78
126508614.180635, 69
126508782.623435, 69
126508979.647943, 68
126509124.502586, 32
126509283.715358, 84
126509394.143894, 79
126509499.532825, 32
126509629.677017, 80
126509712.253179, 82
126509895.291579, 69
126510501.683104, 83
126510765.632316, 69
126510980.479092, 82
126511275.733164, 86
126511519.268455, 69
126511656.118988, 32
126511798.223848, 84
126511932.501314, 72
126512073.289541, 69
126512213.644439, 32
126512526.064403, 66
126512668.189515, 85
126512956.579671, 73
126513625.807013, 8
126513784.043546, 8
126513936.34635, 8
126514436.566344, 79
126514755.696811, 76
126514899.663711, 68
126515027.592985, 32
126515379.762462, 66
126515515.460316, 85
126515707.593917, 73
126515918.518257, 76
126516207.161143, 68
126516334.577467, 73
126516516.840201, 78
126516636.030758, 71
126516772.150567, 83
126516931.87074, 32
126517132.073922, 84
126517276.19479, 72
126517476.114172, 69
126517544.553032, 77
126517733.284636, 83
126517917.555334, 69
126518076.528692, 76
126518255.034888, 86
126518508.132555, 69
126518980.430821, 83
126519163.731937, 32
126519732.077306, 66
126519992.315754, 85
126520159.00332, 84
126520285.485018, 32
126520707.702111, 82
126520843.957856, 65
126521115.824346, 72
126521585.41361, 8
126521948.322832, 84
126522131.469147, 72
126522283.58941, 69
126522764.082096, 82
126523059.608871, 32
126523275.59168, 82
126523459.859048, 69
126523595.367148, 77
126524193.103182, 69
126524347.329059, 77
126524579.423566, 66
new stimulus
126533897.872968, 16
126534159.638056, 75
126534654.6728, 221
126534813.828978, 16
126534972.320737, 74
126535407.913338, 220
126535580.023902, 220
126535996.999152, 8
126536184.857162, 8
126536356.531899, 8
126536528.248805, 8
126536694.097454, 8
126537149.553576, 16
126537348.078647, 66
126538180.275854, 73
126538625.57509, 8
126538819.599861, 80
126539219.405611, 84
126539360.564193, 8
126539551.736258, 8
126540068.705737, 85
126540428.088124, 84
126540642.643054, 8
126540816.632581, 8
126541173.031874, 79
126541531.69186, 84
126541811.420421, 72
126542027.336649, 32
126542149.007059, 65
126542331.463987, 82
126542595.291967, 69
126542786.964496, 32
126543091.042731, 69
126543452.008628, 81
126543867.709967, 85
126544043.373444, 65
126544283.051216, 76
126544475.162068, 76
126544564.859037, 89
126544763.430992, 32
126544970.97109, 73
126545076.783364, 77
126545339.068336, 80
126545554.901615, 79
126545803.033749, 84
126546515.611233, 89
126546905.244839, 8
126547116.582257, 65
126547388.455127, 78
126547843.386094, 89
126548034.843624, 190
126548196.600333, 32
126548448.295367, 8
126548638.515882, 8
126548814.896489, 8
126549059.583349, 89
126549527.74834, 8
126549659.576191, 84
126549922.837403, 190
126550259.226698, 32
126550530.874581, 16
126550987.403208, 84
126551322.899489, 72
126551475.035842, 69
126551715.146111, 82
126551891.168846, 69
126552106.794616, 32
126552238.721506, 65
126552939.041759, 82
126553224.530384, 69
126553394.928159, 32
126553859.786586, 89
126554351.748908, 8
126554499.155812, 84
126554994.982866, 73
126555387.062758, 77
126555540.084357, 69
126555730.926847, 83
126555858.909663, 32
126555994.629988, 87
126556154.965755, 72
126556260.35857, 69
126556538.920582, 82
126556987.468956, 69
126557219.142895, 32
126557779.285799, 89
126557994.654679, 79
126558156.74124, 85
126558372.157836, 32
126558539.800557, 78
126558903.246031, 69
126559120.509408, 69
