vol_num,question_num,keystrokes
0,[],[]
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[],[]
18,[1],[]
19,[1],[]
20,[1],[]
21,[1],[]
22,[1],[]
23,[1],[]
24,[1],[]
25,[1],[]
26,[1],[]
27,[1],"['o', 'n']"
28,[1],"['<K:S>', 'o']"
29,[1],['<K:BS>']
30,[1],['<K:BS>']
31,[1],['<K:BS>']
32,[1],"['b', 'o']"
33,[1],"['o', 'l', ' ']"
34,[1],"['o', 'n', '<K:S>', 'o']"
35,[1],"['f', 'f']"
36,[1],"['<K:S>', 's', 'w', 'i']"
37,[1],"['t', 'c', 'h', '<K:S>', '9']"
38,[1],['0']
39,[1],['<K:BS>']
40,[1],"['b', 'o', 'o']"
41,[1],"['l', ' ']"
42,[1],"['s', 'w', 'i', 't']"
43,[1],"['c', 'h', '<K:S>', '-']"
44,[1],"['<K:S>', '<K:BS>']"
45,[1],['0']
46,[1],"['<K:S>', ' ', '<K:S>']"
47,[1],"['<K:S x=10>', 'p', '<K:BS>']"
48,[1],['p']
49,[1],"['<K:BS>', '<K:S>', '[']"
50,[1],['\r']
51,[1],"['r', 'e', 't', 'u', 'y']"
52,[1],"['r', '<K:BS x=2>']"
53,[1],"['r', 'n', ' ']"
54,[1],"['<K:S>', '1']"
55,[1],"['s', 'i']"
56,[1],"['<K:BS>', 'w', 'i', 't']"
57,[1],"['c', 'h', ';']"
58,[1],[]
59,[1],[]
60,[1],[]
61,[1],[]
62,[1],[]
63,[1],[]
64,[1],[]
65,[1],[]
66,[1],[]
67,[1],[]
68,[1],[]
69,[1],[]
70,[1],[]
71,[1],[]
72,[1],[]
73,[1],[]
74,[1],[]
75,[1],[]
76,[1],[]
77,[1],[]
78,[1],[]
79,[1],[]
80,[1],[]
81,[1],[]
82,[1],[]
83,[1],[]
84,[1],['<K:U>']
85,[1],['<K:R>']
86,[1],['<K:R x=4>']
87,[1],[]
88,[1],"['o', 'n']"
89,[1],[' ']
90,[1],"['<K:BS>', '<K:S>']"
91,[1],['o']
92,[1],"['f', 'f', '<K:R>']"
93,[1],['<K:BS>']
94,[],[]
95,[],[]
96,[],[]
97,[],[]
98,[],[]
99,[],[]
100,[4],[]
101,[4],[]
102,[4],[]
103,[4],[]
104,[4],[]
105,[4],[]
106,[4],[]
107,[4],[]
108,[4],[]
109,[4],[]
110,[4],[]
111,[4],[]
112,[4],[]
113,[4],[]
114,[4],[]
115,[4],['r']
116,[4],"['o', 't', 'a']"
117,[4],"['t', 'e']"
118,[4],[]
119,[4],['<K:BS x=5>']
120,[4],"['<K:BS>', 's', 't', 'r', 'i']"
121,[4],"['n', 'g', ' ', 'r', 'o', 't']"
