participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
138,2,367282379.447199,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = /* YOUR CODE HERE */edamsctr <;\nif (isFailing) {\n\tcout << You failed! << endl;\n} else {\n\tcout << You passed! << endl;\n}\n",8,15454.410913824791,30000
138,2,367319279.639951,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */nax <){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,6854.496205162583,30000
138,2,367353775.413995,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; /* YOUR CODE HERE */i += 2) {\n\tcout << i <<  ;\n}\n",3,4472.8733733047375,30000
138,2,367386595.437864,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\t/* YOUR CODE HERE */\n\treutm (agr > )\n}\n",4,2790.930847368885,30000
138,2,367420933.74878,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[/* YOUR CODE HERE */k+1] = 9;",10,4310.8265363714545,30000
138,2,367453770.078909,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn /*YOUR CODE HERE*/!x%3 == 0;\n}\n",9,2811.9256506257175,30000
138,2,367488165.915595,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\tid (mim1 M nim2) tryen trie'\n \tels}\n",6,4359.513116351588,30000
138,2,367524567.386981,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* YOUR CODE HERE */\n\tig (num1 < 0) \n      m\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,6375.89492938951,30000
138,2,367558824.434588,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (/* YOUR CODE HERE */int o=0; o<97; ++o){\n\tcout << *;\n}\n",7,4225.068592511926,30000
138,2,367593270.347175,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\t/* YOUR CODE HERE */\n\t\tx2[i][j]\n\t}\n}\n",13,4424.610103390349,30000
138,2,367626966.069452,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\trwuerm (a.begin)\n}\n",16,3672.984295493778,30000
138,2,367662235.701992,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\tx++;\n}\n",1,5248.618616800293,30000
138,2,367698818.371271,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfener o teuw;\n} else {\n\tfever = false;\n}\n",11,6547.560552323023,30000
138,2,367735245.315466,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (/*YOUR CODE HERE*/u) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,6400.790097768265,30000
138,2,367770484.780399,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase pig:\n\t\tcout << Oink! << endl;\n\t\tbreak;\n\tcase hen:\n\tcout << Cluck! << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n\tcade vpe:\n    coit << <pp~ \n\n}\n",15,5209.249158362918,30000
138,2,367806004.394905,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (/* YOUR CODE HERE */omt p = 0; o < 40; ++o) {\n\tcout << count <<  ;\n}\n",5,5490.516572207182,30000
138,2,367842382.431973,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\ta=b;\n  be\n}\n",0,6349.730438743009,30000
