participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
201,2,173441761.604485,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; i+=2) {\n\tcout << i <<  ;\n}\n",3,16128.900913034451,30000
201,2,173478766.540375,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* YOUR CODE HERE */\n\t// is\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,6985.313471687366,30000
201,2,173513651.833661,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\tx += 1;\n}\n",1,4854.268201530481,30000
201,2,173546348.220158,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfever = fal\n} else {\n\tfever = false;\n}\n",11,2673.9153154829755,30000
201,2,173582538.426391,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (i = 0; i < 96; i++/* YOUR CODE HERE */){\n\tcout << *;\n}\n",7,6169.537676949781,30000
201,2,173617966.655005,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\tif num1 < num2 return num1 else return num}\n",6,5401.135351632722,30000
201,2,173651895.70465,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (/* YOUR CODE HERE */count = 0; coun) {\n\tcout << count <<  ;\n}\n",5,3908.8069348612607,30000
201,2,173688390.053983,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn /*YOUR CODE HERE*/!x%3;\n}\n",9,6462.915816710022,30000
201,2,173722802.00931,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase pig:\n\t\tcout << Oink! << endl;\n\t\tbreak;\n\tcase hen:\n\tcout << Cluck! << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n  case cow:\n    cout << Moo! << endl;\n    break;\n\n}\n",15,4389.233439114667,30000
201,2,173756557.33574,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\ta = b;\n    b = temp;\n}\n",0,3730.594899334794,30000
201,2,173789192.643938,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\tif a[0] == b\n}\n",16,2602.830706858724,30000
201,2,173823245.405131,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[/* YOUR CODE HERE */k+1] = 9;",10,4032.203791884752,30000
201,2,173860404.534015,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */x[i][j]>max){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,7139.301431706361,30000
201,2,173896144.013555,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\t/* YOUR CODE HERE */\n\treturn (age >= 65);\n}\n",4,5719.422980691971,30000
201,2,173929995.762658,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (/*YOUR CODE HERE*/y > x) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,3818.915297520627,30000
201,2,173964815.756394,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\t/* YOUR CODE HERE */\n\t\tx2[i] = x1[i];\n\t}\n}\n",13,4787.79252726997,30000
201,2,174001037.453056,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = /* YOUR CODE HERE */exam_score < 50;\nif (isFailing) {\n\tcout << You failed! << endl;\n} else {\n\tcout << You passed! << endl;\n}\n",8,6194.911243729069,30000
