new stimulus
2416818610.553681, 16
2416819118.138909, 16
2416819146.190824, 16
2416819174.542353, 16
2416819210.344284, 16
2416819234.889051, 16
2416819270.211877, 16
2416819302.581285, 16
2416819328.316186, 16
2416819360.165986, 16
2416819405.623533, 16
2416819444.075105, 16
2416819469.975348, 16
2416819501.109681, 16
2416819531.047777, 16
2416819562.213459, 16
2416819603.153493, 16
2416819624.760933, 16
2416819670.113059, 16
2416819701.454903, 16
2416819742.025412, 16
2416819809.784505, 16
2416819810.776006, 16
2416819838.404022, 16
2416819856.099003, 16
2416819910.374356, 16
2416819917.537073, 16
2416819967.902186, 16
2416819999.425462, 16
2416820029.631269, 16
2416820059.508888, 16
2416820091.65969, 16
2416820122.585957, 16
2416820154.947875, 16
2416820193.116479, 16
2416820215.987569, 16
2416820263.285245, 16
2416820294.259784, 16
2416820326.016093, 16
2416820357.117691, 16
2416820387.833674, 16
2416820418.979381, 16
2416820449.855713, 16
2416820480.947601, 16
2416820528.089367, 16
2416820560.311188, 16
2416820590.742538, 16
2416820621.620534, 16
2416820657.113696, 16
2416820727.922193, 16
2416820728.608254, 16
2416820744.705571, 16
2416820782.970994, 16
2416820830.24287, 16
2416820852.937798, 16
2416820883.687904, 16
2416820932.243681, 16
2416820963.442099, 16
2416820978.320708, 16
2416821012.545781, 16
2416821043.862657, 16
2416821076.884003, 16
2416821121.711251, 16
2416821159.244007, 16
2416821183.893362, 16
2416821215.677968, 16
2416821246.011111, 16
2416821276.913243, 16
2416821311.943668, 16
2416821340.098784, 16
2416821386.682657, 16
2416821418.974665, 16
2416821450.839169, 16
2416821480.269308, 16
2416821511.002214, 16
2416821541.817236, 16
2416821573.674527, 16
2416821604.312, 16
2416821635.672431, 16
2416821682.403059, 16
2416821713.403953, 16
2416821744.957746, 16
2416821775.870697, 16
2416821807.198948, 16
2416821838.785476, 16
2416821869.74864, 16
2416821901.118226, 16
2416821933.510383, 16
2416821980.546729, 16
2416822010.369418, 16
2416822041.312609, 16
2416822072.784007, 16
2416822104.718976, 16
2416822135.546204, 16
2416822167.256462, 16
2416822184.058427, 84
2416822382.051956, 72
2416822519.805317, 69
2416822678.826833, 89
2416822854.075777, 32
2416822960.460107, 87
2416823066.060725, 79
2416823117.812662, 85
2416823517.851446, 76
2416823661.720261, 68
2416823782.746561, 32
2416823925.060713, 72
2416824043.109183, 65
2416824090.184368, 86
2416824216.327964, 69
2416824269.997154, 32
2416824397.712613, 84
2416824447.153084, 79
2416824574.204122, 32
2416824672.023654, 76
2416824782.245263, 73
2416824879.726896, 86
2416824972.706274, 69
2416825061.605077, 32
2416825111.451136, 73
2416825183.475844, 78
2416825837.427226, 32
2416826022.2161, 83
2416826213.478857, 69
2416826326.903284, 65
2416826448.830368, 76
2416826653.44176, 69
2416826838.303596, 68
2416826917.540124, 32
2416827093.222398, 79
2416827455.863806, 8
2416827887.032484, 72
2416827999.048448, 79
2416828116.98484, 85
2416828246.722417, 83
2416828365.242501, 69
2416828505.332019, 83
2416828935.970824, 188
2416829164.850118, 32
2416829301.901605, 65
2416829405.977243, 83
2416829518.206266, 32
2416829702.208377, 84
2416829745.071211, 72
2416829840.900806, 69
2416829972.86801, 89
2416830054.854329, 32
2416830917.041045, 65
2416831094.873604, 82
2416831141.334303, 69
2416831222.593503, 32
2416831428.976779, 78
2416831509.947739, 79
2416831608.481628, 87
2416831709.487055, 32
2416831996.916195, 76
2416832126.273151, 73
2416832253.53808, 86
2416832350.908468, 73
2416832413.125534, 78
2416832525.481615, 71
2416832580.983721, 32
2416832628.955251, 73
2416832708.872569, 78
2416832789.115301, 32
2416832879.345998, 65
2416832973.636742, 32
2416833093.822181, 86
2416833280.942219, 65
2416833536.979025, 67
2416834062.797152, 85
2416834262.270441, 85
2416834573.939741, 77
2416834862.412536, 190
2416835101.010698, 32
2416835925.527889, 16
2416836294.970535, 84
2416836407.294158, 72
2416836503.327102, 69
2416836573.923373, 32
2416836724.550149, 67
2416836838.60432, 76
2416836996.706188, 79
2416837086.426986, 84
2416837215.183605, 69
2416837221.095156, 72
2416837388.710045, 83
2416837452.612162, 32
2416837581.959964, 68
2416837667.653173, 79
2416837717.302541, 78
2416838170.438474, 8
2416838352.929198, 8
2416838496.834633, 8
2416838648.711188, 8
