vol_num,question_num,keystrokes
1,[],
2,[],
3,[],
4,[],
5,[],
6,[],
7,[],
8,[],
9,[],
10,[],
11,[],
12,[],
13,[],
14,[],
15,[],
16,[],
17,[],
18,[5],
19,[5],
20,[5],
21,[5],
22,[5],
23,[5],
24,[5],
25,[5],
26,[5],
27,[5],
28,[5],SHIFTHA
29,[5],VING 
30,[5],ONE OR
31,[5], TWO 
32,[5],CLOSE 
33,[5],FRE
34,[5],<K:BS>IENDS 
35,[5],
36,[5],RESUL
37,[5],TS IN 
38,[5],
39,[5],INTIMI
40,[5],ATE RELA
41,[5],TIONSHIPS
42,[5], IN WHIC
43,[5],H YOU C
44,[5],AN BUIL
45,[5],D R
46,[5],<K:BS>TRUS
47,[5],"T, ASSU"
48,[5],"RANCE, "
49,[5],
50,[5],AN
51,[5],D A L
52,[5],I<K:BS><K:BS>
53,[5],<K:BS><K:BS><K:BS>
54,[5], 
55,[5],LIVLE
56,[5],<K:BS><K:BS>
57,[5],ELY RE
58,[5],LATIONSHI
59,[5],PS WI
60,[5],TH AN
61,[5],<K:BS><K:BS>ON
62,[5],E ANOTHE
63,[5],R <K:BS>. SHIFT
64,[5],HOWEV
65,[5],"ER <K:BS>, "
66,[5],HAVING 
67,[5],M
68,[5],
69,[5],U<K:BS>
70,[5],<K:BS>A LAR
71,[5],GE NU
72,[5],MBER OF
73,[5], FRIE
74,[5],NDS M
75,[5],IGHT RE
76,[5],DUCE 
77,[5],THE SIGN
78,[5],FICANC
79,[5],E OF EA
80,[5],CH F
81,[5],REID
82,[5],<K:BS><K:BS><K:BS>
83,[5],IENDSHIP
84,[5], BUT 
85,[5],WILL 
86,[5],ALLO
87,[5],W FOR A
88,[5], V
89,[5],AIRETY 
90,[5],<K:BS><K:BS><K:BS><K:BS>
91,[5],<K:BS><K:BS>REIT
92,[5],Y <K:BS>
93,[5],<K:BS><K:BS><K:BS><K:BS><K:BS>
94,[],<K:BS><K:BS>
95,[],
96,[],
97,[],
98,[],
99,[],
100,[],
101,[1],
102,[1],
103,[1],
104,[1],
105,[1],
106,[1],
107,[1],
108,[1],SHIFT
109,[1],SHIFTNO <K:BS>
110,[1],", "
111,[1],A
112,[1], CITY S
113,[1],HOULD A
114,[1],LWAYS
115,[1], 
116,[1],
117,[1],S
118,[1],<K:BS>'
119,[1],R
120,[1],EMEM
121,[1],BER W
122,[1],I<K:BS>H
123,[1],ERE IT C
124,[1],AME FRO
125,[1],M 
126,[1],<K:D>
127,[1],.
128,[1], SHIFT
129,[1],MODERN 
130,[1],BUIL
131,[1],DING
132,[1],S SHOU
133,[1],LD BE 
134,[1],ISNTE
135,[1],A<K:BS>
136,[1],<K:BS>A<K:BS><K:BS><K:BS>
137,[1],ST<K:BS>
138,[1],<K:BS><K:BS>NS
139,[1],TA
140,[1],LLED 
141,[1],TO 
142,[1],KEEP 
143,[1],W<K:BS>UW
144,[1],P<K:BS><K:BS>
145,[1],P WITH 
146,[1],
147,[1],THE 
148,[1],PORG
149,[1],RE<K:BS><K:BS>
150,[1],<K:BS><K:BS><K:BS>R
151,[1],OGRES
152,[1],S OF A 
153,[1],SOCIETY
154,[1], <K:BS>. SHIFTHO
155,[1],WEVE<K:BS>
156,[1],<K:BS><K:BS><K:BS><K:BS>SHIFT
157,[1],H<K:BS>SHIFT<K:BS>
158,[1],HO<K:BS>
159,[1],SHIFT<K:BS>HOW
160,[1],"EVER, S"
161,[1],OME SO
162,[1],<K:BS><K:BS>
163,[1],
164,[1],HIS<K:BS><K:BS><K:BS>
165,[1],VERY 
166,[1],HISTOR
