new stimulus
189064703.535259, 86
189064981.946692, 79
189065092.954172, 73
189065284.241667, 32
189065669.150304, 8
189065812.398846, 68
189065930.652505, 32
189066789.707373, 67
189066909.669655, 79
189066980.576243, 85
189067188.791003, 68
189067235.027567, 78
189067691.154056, 16
189068252.865597, 8
189068433.766809, 8
189069003.614489, 78
189069148.756692, 84
189069569.221268, 16
189069631.271815, 68
189069800.605494, 79
189069945.317974, 87
189070023.412207, 78
189070444.604176, 16
189070621.930013, 57
189071234.867496, 73
189071342.111234, 78
189071419.895035, 84
189071604.134983, 32
189071746.956576, 78
189072189.888472, 16
189072317.40043, 48
189072923.946182, 16
189073141.74715, 219
189073570.213873, 13
189074856.166105, 70
189075156.293884, 79
189075293.617314, 82
189075515.421712, 32
189075811.002042, 16
189076036.475305, 8
189076299.914166, 57
189076667.735191, 32
189076846.119104, 73
189076989.78849, 78
189077106.963268, 84
189077301.091809, 32
189077898.971552, 73
189078044.78816, 32
189078190.423058, 61
189078371.685746, 32
189078986.72107, 78
189081484.99497, 59
189081867.525573, 32
189083802.851754, 73
189087312.15444, 8
189087817.498636, 8
189087844.941739, 8
189087876.18437, 8
189087907.425614, 8
189087943.470087, 8
189087973.289005, 8
189088001.509435, 8
189088031.459295, 8
189088068.513018, 8
189088109.645908, 8
189088140.785339, 8
189088171.862351, 8
189088802.124362, 59
189089027.865611, 32
189090269.481598, 16
189090394.591941, 78
189090666.272362, 32
189091452.160787, 8
189091620.362042, 8
189091874.15089, 78
189092098.823799, 32
189092235.928623, 16
189092403.283196, 190
189092635.485252, 32
189093020.482941, 48
189096106.384572, 59
189097035.468829, 32
189099603.308275, 78
189100212.174913, 16
189100482.386956, 61
189100651.527828, 61
189100842.942104, 16
189101550.998458, 8
189101691.556314, 8
189101974.238055, 173
189102153.769372, 173
189102551.736114, 16
189103056.820092, 16
189103083.627073, 16
189103098.612961, 173
189103745.124225, 8
189104004.69892, 16
189104082.266611, 48
189105273.974119, 16
189105618.630394, 219
189106166.499568, 13
189107491.341203, 67
189107586.399042, 79
189107673.683328, 85
189107818.734259, 84
189107961.596911, 32
189108196.325421, 16
189110611.232466, 16
189110986.921366, 188
189111156.124936, 188
189111291.026499, 32
189111564.579774, 78
189111754.904348, 16
189111963.782971, 32
189112457.666718, 188
189112682.172622, 188
189112946.28145, 32
189113133.457321, 222
189113313.926869, 32
189114058.129509, 222
new stimulus
189143971.789001, 85
189145314.071959, 78
189145494.960132, 79
189145739.130314, 82
189147483.184812, 68
189149915.65663, 8
189150416.960776, 8
189150446.195727, 8
189150477.084095, 8
189150508.610803, 8
189150541.36176, 8
189150570.412782, 8
189150603.258062, 8
189150633.371321, 8
189150663.298709, 8
189150710.285414, 8
189151226.799324, 8
189152860.904141, 70
189153730.671259, 8
189153983.85672, 8
189156512.228899, 83
189156789.729011, 84
189156975.845697, 82
189157045.705306, 73
189157126.028322, 78
189157214.858386, 71
189157669.913484, 32
189157775.157865, 83
189158041.68412, 32
189158269.45774, 61
189158806.092838, 32
189159277.907085, 16
189159293.790423, 13
189159741.977463, 65
189160370.736696, 8
189160530.560735, 8
189161416.433958, 16
189161914.946161, 16
189161945.493303, 16
189161977.053856, 16
189162008.533125, 16
189162040.398284, 16
189162070.684375, 16
189162103.6151, 16
189162134.118132, 16
189162149.049646, 222
189162846.383762, 65
189162983.486089, 78
189163330.688792, 8
189163471.93964, 66
189163773.245894, 67
189164005.703176, 68
189164229.973828, 69
189164445.015033, 70
189164749.434759, 71
189165053.848381, 72
189165277.801389, 73
189165662.218718, 74
189165997.807558, 75
189166294.0143, 76
189166695.218242, 77
189166973.662133, 78
189167149.141471, 79
189167542.772157, 80
189168087.315356, 81
189168597.562653, 82
189169221.871811, 83
189169653.68254, 84
189169829.355517, 85
189170125.481807, 86
189170829.979432, 81
189171368.779506, 88
189171673.178426, 89
189172350.619115, 90
189172653.37627, 16
189172781.646136, 222
189173230.278156, 59
189173614.232751, 13
189174156.118555, 13
189174805.585994, 70
189174980.764055, 79
189175109.61345, 82
189177334.370972, 16
189177647.129075, 57
new stimulus
189193233.274834, 73
189193500.983172, 78
189193645.42184, 84
189193796.766017, 32
189203010.90145, 8
189203522.987756, 8
189203554.39989, 8
189203585.654173, 8
189203613.211294, 8
189203644.496093, 8
189203675.348119, 8
189203706.509743, 8
189203737.554297, 8
189203768.617161, 8
189203815.530349, 8
189203846.767155, 8
189203877.770651, 8
189203909.847758, 8
189203940.620441, 8
189203971.805092, 8
189204002.679865, 8
189204034.083122, 8
189204080.611253, 8
189205061.472683, 83
189205593.641338, 8
189205796.666979, 8
189208410.239196, 13
189210421.225259, 73
189210532.316796, 78
189210564.681032, 84
189210748.323141, 32
189211204.499566, 83
189211412.529843, 69
189211636.426812, 67
189211700.534419, 79
189211764.605962, 78
189211876.503956, 68
189212188.157101, 16
189212388.665166, 71
189212644.423687, 82
189212790.33961, 69
189212964.498712, 65
189213060.564414, 84
189213188.374042, 69
189213468.377582, 83
189213668.2351, 69
189214121.122447, 8
189214204.882959, 84
189215932.527857, 16
189216084.178304, 57
189216789.234651, 86
189216972.336626, 69
189217163.949534, 67
189217396.328028, 84
189217468.285202, 79
189217581.85298, 82
189217852.554111, 16
189217916.019772, 188
189218236.226848, 73
189218340.390405, 78
189218405.073657, 84
189218692.176622, 16
189218771.950903, 190
189218933.41199, 32
189219668.53388, 86
189219860.272458, 69
189220068.399831, 67
189220356.283175, 16
189220540.703167, 48
189221189.316434, 59
189221794.216261, 8
189221933.056062, 16
189222069.493416, 221
189222443.337481, 13
189223025.813267, 8
189223492.381524, 16
189223665.312215, 8
189223932.093696, 16
189224035.990376, 219
189224315.984207, 13
189225100.934402, 83
189225260.305138, 79
189225316.67276, 82
189225532.213596, 84
189225788.422646, 16
189225883.793691, 57
189226564.687412, 86
189226732.214262, 69
189226964.145835, 67
189227107.92924, 190
189228180.480644, 66
189228388.287598, 69
189228548.177663, 71
189228644.104378, 73
189228717.491368, 78
189229916.501371, 16
189230044.21307, 57
189230148.264551, 48
189230572.80441, 188
189230772.276315, 32
189231044.335135, 86
189231244.109427, 69
189231452.069794, 67
189231619.971991, 190
189232116.286205, 69
189232244.344955, 78
189232381.659508, 68
189232659.896445, 16
189232844.413811, 57
189232940.222068, 48
189233316.310451, 16
189233427.642234, 48
189233524.182599, 16
189234205.369274, 59
189234484.83379, 13
189235042.324403, 13
189235420.585808, 82
189235468.092673, 69
189235700.005936, 84
189235706.745827, 85
189235899.908951, 82
189235980.356527, 78
189236276.005934, 32
189236694.62734, 86
189236867.810482, 69
189237123.729907, 67
189237740.215854, 219
189239789.143103, 86
189240003.873044, 69
189240708.601204, 67
189240845.676344, 190
189241139.72227, 90
189241285.447052, 73
189241364.105277, 69
189241612.010626, 16
189241780.165829, 57
189241843.999347, 48
189242528.225978, 8
189242688.352681, 8
189242839.944316, 8
189242992.045847, 8
189243199.922156, 8
189243332.00237, 83
189243475.593801, 73
189243572.051218, 90
189243731.678289, 69
189243956.494069, 16
189244020.882979, 57
189244132.254987, 48
189244460.160714, 32
