vol_num,question_num,keystrokes
0,[],[]
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[4],[]
18,[4],[]
19,[4],[]
20,[4],[]
21,[4],[]
22,[4],[]
23,[4],[]
24,[4],[]
25,[4],[]
26,[4],[]
27,[4],[]
28,[4],"['f', 'i']"
29,[4],"['<K:BS>', 'o']"
30,[4],"['r', '<K:S>']"
31,[4],['9']
32,[4],[]
33,[4],[]
34,[4],[]
35,[4],[]
36,[4],"['i', 'n', 't', ' ', 'i']"
37,[4],[' ']
38,[4],[]
39,[4],['=']
40,[4],[' ']
41,[4],['0']
42,[4],[';']
43,[4],[' ']
44,[4],"['i', ' ']"
45,[4],[]
46,[4],"['<K:S>', ',', ' ']"
47,[4],"['s', '.', 'l', 'e']"
48,[4],"['g', 'n', '<K:BS x=2>']"
49,[4],"['<K:BS>', 'g']"
50,[4],"['<K:BS>', 'e', 'n', 'g', 't', 'h']"
51,[4],"['<K:S>', '9', '0', '<K:S>']"
52,[4],[';']
53,[4],[' ']
54,[4],"['i', '<K:S>', '=', '=']"
55,[4],"['<K:S>', '0']"
56,[4],"['<K:S>', '[']"
57,[4],['\r']
58,[4],"['s', '[']"
59,[4],[]
60,[4],['i']
61,[4],[]
62,[4],[' ']
63,[4],['<K:BS>']
64,[4],[]
65,[4],"['<K:U>', '<K:L>']"
66,[4],['<K:L x=5>']
67,[4],"['\r', '<K:U>']"
68,[4],"['s', 't', 'r', 'o']"
69,[4],"['m', 'g', ' ']"
70,[4],['<K:BS x=2>']
71,[4],"['<K:BS x=2>', 'i', 'n', 'g']"
72,[4],"[' ', 't', 'e', 'm', 'p']"
73,[4],"[' ', '=']"
74,[4],"['<K:BS x=2>', ';']"
75,[4],['<K:D>']
76,[4],"['<K:D>', '<K:L x=2>']"
77,[4],"['<K:L x=3>', '<K:R>']"
78,[4],"['g', 'e']"
79,[4],['<K:BS x=2>']
80,[4],"['t', 'e']"
81,[4],"['m', 'p', ' ']"
82,[4],"['=', ' ']"
83,[4],['<K:R x=2>']
84,[4],['<K:R x=2>']
85,[4],[]
86,[4],[]
87,[4],[]
88,[4],[]
89,[4],['<K:L>']
90,[4],['<K:R>']
91,[4],[]
92,[4],[]
93,[],[]
94,[],[]
95,[],[]
96,[],[]
97,[],[]
98,[],[]
99,[7],[]
100,[7],[]
101,[7],[]
102,[7],[]
103,[7],[]
104,[7],[]
105,[7],[]
106,[7],[]
107,[7],[]
108,[7],[]
109,[7],[]
110,[7],[]
111,[7],[]
112,[7],['o']
113,[7],"['m', 't', ' ']"
114,[7],"['<K:CTRL>', 'a']"
115,[7],"['i', 'n', 't', ' ', 's']"
