vol_num,question_num,keystrokes
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[4],[]
18,[4],[]
19,[4],[]
20,[4],[]
21,[4],[]
22,[4],[]
23,[4],['<K:S>']
24,[4],"['<K:S x=6>', 't']"
25,[4],"['<K:BS>', '<K:S>', 'i']"
26,[4],"['t', ' ', 'i', 's', ' ']"
27,[4],['m']
28,[4],"['r', 'o', 'e', ' ']"
29,[4],['<K:BS x=4>']
30,[4],"['p', 'r', 'e']"
31,[4],"[' ', 'i', 'm']"
32,[4],"['p', 'o', 'r', 't']"
33,[4],"['a', 'n', 't', ' ', 't', 'o']"
34,[4],"[' ', 'w', '<K:BS>']"
35,[4],"['b', 'e', ' ', 'a', 'b', 'l']"
36,[4],"['e', ' ', 't', 'o', ' ', 'w', 'o']"
37,[4],"['r', ' ', '<K:BS>']"
38,[4],"['k', ' ', 'w', 'i', 't', 'h', ' ', 'a', ' ']"
39,[4],"['g', 'o', 'u']"
40,[4],"['<K:BS>', 'r', 'o', '<K:BS>']"
41,[4],"['<K:BS x=2>', 'r', 'o', 'u']"
42,[4],"['p', ' ', 'o', 'f', ' ', 'p', 'e']"
43,[4],"['o', 'p', 'l', 'e', ' ', 'o', 'n']"
44,[4],"[' ', 'a', ' ', 't', 'e']"
45,[4],"['a', 'm', ' ', 't', 'h', 'a']"
46,[4],"['n', ' ', 'i']"
47,[4],"['t', ' ', 'i', 's', ' ', 'i', 'n']"
48,[4],"['d', 'e', 'n']"
49,[4],"['p', 'e', 'n', 'd', 'e', 'n']"
50,[4],"['t', 'l', 'y', ' ', 'b', 'e']"
51,[4],"['c', 'a', 'u', 's']"
52,[4],"['e', ' ', 'v']"
53,[4],"['e', 'r', 'y', ' ', 'r']"
54,[4],"['a', 'r', 'e', 'l']"
55,[4],"['y', ' ', 'i', 'n', ' ']"
56,[4],"['l', 'i', 'f', 'e', ' ', 'w', 'i']"
57,[4],"['l', 'l', ' ']"
58,[4],"['o', '<K:BS>', 'y']"
59,[4],"['o', 'u', ' ', 'b', 'e', ' ', 'i', 'n']"
60,[4],"[' ', 'a', ' ', 'w', 'o']"
61,[4],"['r', 'k', ' ', 's', 'e']"
62,[4],"['t', 't', 'i', 'n', 'g', ' ']"
63,[4],"['w', 'h', 'e']"
64,[4],"['r', 'e', ' ']"
65,[4],"['y', 'o', 'u', ' ', 'a', 'r']"
66,[4],"['e', ' ', 'c', 'o', 'm']"
67,[4],"['p', 'l']"
68,[4],"['e', 't', 'e', 'l']"
69,[4],"[' ', '<K:BS>', 'y']"
70,[4],"[' ', 'i', 'n', 'd']"
71,[4],"['e', 'p', 'e', 'n', 'd', 'e']"
72,[4],"['n', 't', '.', '<K:S>']"
73,[4],[' ']
74,[4],"['b', 'e', 'i', 'n']"
75,[4],"['g', ' ', 'a', 'b', 'l', 'e']"
76,[4],"[' ', 't', 'o', ' ', 'w', 'o', 'r', 'k', ' ']"
77,[4],"['i', 'n', '<K:BS x=2>']"
78,[4],"['w', '<K:BS>']"
79,[4],"['w', 'i', 't', 'h', ' ', 'o', 't']"
80,[4],"['h', 'e', 'r', ' ', 'p', 'e', 'o', 'p']"
81,[4],"['l', 'e', ' ', 'i', 's', ' ', 'i']"
82,[4],"['<K:BS>', 'a', 'n', ' ', 'i']"
83,[4],"['m', 'p', 'o', 'r', 't']"
84,[4],"['a', 'n', 't', ' ', 's', 'k']"
