vol_num,question_num,keystrokes
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[],[]
18,[],[]
19,[],[]
20,[],[]
21,[5],[]
22,[5],[]
23,[5],[]
24,[5],[]
25,[5],[]
26,[5],[]
27,[5],[]
28,[5],[]
29,[5],[]
30,[5],[]
31,[5],['<K:S>']
32,[5],['<K:S x=21>']
33,[5],['<K:S x=24>']
34,[5],"['<K:S x=13>', 'i']"
35,[5],['<K:BS>']
36,[5],"['<K:S>', 'i', 'f', ' ']"
37,[5],"['y', 'o', 'u', ' ', 's']"
38,[5],"['p', 'e', 'n', 'd', ' ', 't', 'i']"
39,[5],"['m', 'e', ' ', 'w', 'i']"
40,[5],"['t', 'h', ' ', 'o', 'u']"
41,[5],"['n', '<K:BS x=2>']"
42,[5],"['n', 'l', 'y', ' ', 'a', ' ']"
43,[5],"['c', 'o', 'u', 'p', 'l', 'e', ' ', 'o']"
44,[5],"['f', ' ', 'f', 'i', 'r', 'e', 'n']"
45,[5],"['d', 's', '<K:BS x=2>']"
46,[5],"['<K:BS x=4>', 'r', 'i', 'e']"
47,[5],"['n', 's', '<K:BS>', 'd', 's']"
48,[5],"[',', ' ', 'y', 'o', 'u', ' ']"
49,[5],"['g', 'e', 't', ' ', 't', 'o', ' ']"
50,[5],"['k', 'n', 'o', 'w', ' ', 't', 'h', 'e', 'm']"
51,[5],"[' ', 'm', 'u', 'c', 'h', ' ']"
52,[5],"['b', 'e', 't', 't']"
53,[5],"['e', 'r', ' ', 't', 'h', 'a', 'n', ' ']"
54,[5],"['d', 'o', ' ', 'y', 'o']"
55,[5],[]
56,[5],"['u', ' ', 'w', 'i', 't', 'h']"
57,[5],"[' ', 'a', ' ']"
58,[5],"['l', 'a', 'r', 'g', 'e', 'r', ' ']"
59,[5],"['g', 'r', 'o', 'u', 'p', ' ', 'o']"
60,[5],"['f', ' ', 'f', 'r', 'i', 'e', 'n']"
61,[5],"['d', 's', '.', ' ', '<K:S>', 'h']"
62,[5],"['o', 'w', 'e', 'v', 'e', 'r', ',']"
63,[5],"[' ', 'w', 'i', 't', 'h', ' ', 'a', ' ']"
64,[5],[]
65,[5],"['l', 'a', 'r', 'g', 'e', ' ', 'b']"
66,[5],"['<K:BS>', 'g', 'r', 'o', 'u', 'p', ' ']"
67,[5],"['a', ' ', '<K:BS x=2>', 'o']"
68,[5],"['f', ' ', 'f', 'r', 'i', 'e', 'n']"
69,[5],"['d', 's', ',']"
70,[5],"['y', ' ', '<K:BS>']"
71,[5],"['<K:BS>', ' ', 'y', 'o', 'u']"
72,[5],"[' ', 'g', 'e', 't', ' ', 't', 'o']"
73,[5],"[' ', 'k', 'n', 'o', 'w', ' ', 'm']"
74,[5],"['o', 'r', 'e', ' ', 'p', 'e']"
75,[5],"['o', 'p', 'l', 'e', ' ', 'a', 'n']"
76,[5],"['d', ' ', '<K:BS>']"
77,[5],"[',', 's', ' ', 'o', 'm', 'e']"
78,[5],"['t', '<K:BS x=4>']"
79,[5],"['<K:BS x=2>', ' ', 's', 'o']"
80,[5],"['m', 't']"
81,[5],"['<K:BS>', '<K:CTRL>', 'e']"
82,[5],[]
83,[5],[]
84,[5],[]
85,[5],[]
86,[5],[]
87,[5],"['e', 't']"
88,[5],"['i', 'm', 'e', 's', ' ']"
89,[5],"['t', 'h', 'i', 's']"
90,[5],"[' ', 'a', 'l', 's', 'o', ' ']"
91,[5],[]
