participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
150,2,541360000.156188,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfever = true;\n} else {\n\tfever = false;\n}\n",11,13366.075245551909,30000
150,2,541396882.335708,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\t/* YOUR CODE HERE */\n\tif(age >= 65){\n      return true;\n    }\n}\n",4,6839.322511929256,30000
150,2,541432468.655572,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\t*temp = \n}\n",0,5566.949744212023,30000
150,2,541467722.918426,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn /*YOUR CODE HERE*/ x % 3 == 1;\n}\n",9,5231.3936974167755,30000
150,2,541503259.454512,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\tx += 1;\n}\n",1,5513.875630131641,30000
150,2,541538329.389606,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase pig:\n\t\tcout << Oink! << endl;\n\t\tbreak;\n\tcase hen:\n\tcout << Cluck! << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n  case cow:\n    cout << Moo!\n\n}\n",15,5051.396635242083,30000
150,2,541574708.786315,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[/* YOUR CODE HERE */k+1] = 9;",10,6347.239166553756,30000
150,2,541609180.696038,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (/* YOUR CODE HERE */auto l){\n\tcout << *;\n}\n",7,4431.285185478969,30000
150,2,541642966.292222,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (/* YOUR CODE HERE */int i = 0; i < 40; ++i) {\n\tcout << count <<  ;\n}\n",5,3755.973355505613,30000
150,2,541678668.213197,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; /* YOUR CODE HERE */++++i) {\n\tcout << i <<  ;\n}\n",3,5667.131633434369,30000
150,2,541711941.381191,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (/*YOUR CODE HERE*/y > x %% y > z) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,3249.114244495389,30000
150,2,541748256.434228,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\t/* YOUR CODE HERE */\n\t\ti[j] \n\t}\n}\n",13,6293.015388016437,30000
150,2,541783901.479708,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\tif (a.at(0) == b.at(9))\n}\n",16,5624.536780844654,30000
150,2,541817240.073039,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,3320.7059011312554,30000
150,2,541852792.105315,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = /* YOUR CODE HERE */ ;\nif (isFailing) {\n\tcout << You failed! << endl;\n} else {\n\tcout << You passed! << endl;\n}\n",8,5529.475590501666,30000
150,2,541887874.6234,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\tif (num1 < num2){\n      return num1;\n    }\n}\n",6,5057.831706372958,30000
150,2,541922053.412446,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* YOUR CODE HERE */\n\tint absolutevalue =\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,4154.677583181254,30000
