participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
130,0,1020142515.815413,"Fill in the blank below","Brian was so fond of his dog that their brief ____departure____ left him not just saddened, but in a state of sorrow.",5,12585.230041543768,30000
130,0,1020180161.617722,"Fill in the blank below","The admiral rescinded her ____command____ to attack when she saw the white flag raised by the enemy sailors; she was relieved that she could bring an end to the hostilities.",1,7622.167002458822,30000
130,0,1020215307.755153,"Fill in the blank below","The progress of the disease is subtle; it ____spreads____ stealthily without any symptoms in the early stages.",10,5113.732486117138,30000
130,0,1020249142.826151,"Fill in the blank below","Because he had decided not to glorify himself through the sales of his new product, the inventor anonymously ____donated____ all profits to charity.",15,3811.1807188422877,30000
130,0,1020283245.632028,"Fill in the blank below","Over the years the anthropologist's opinions had ossified: he refused to tolerate new ideas and nothing could ____change____ his mind.",13,4073.9180285413,30000
130,0,1020318188.217545,"Fill in the blank below","Architects define a physical structure as a set of materials arranged in such a way that these materials can resist the downward ____pull____ of gravity.",2,4917.832718521146,30000
130,0,1020355813.534636,"Fill in the blank below","New York fashion designer Anna Sui creates eclectic ____clothes____ that represent an amalgam of playful, 1970's funky style fused with an edgy, urban sensibility.",8,7597.674459346431,30000
130,0,1020391863.944274,"Fill in the blank below","In addition to evaluating ____multitudes____ of resumes and references, some employers want to supplement the hiring process by employing graphologists to study applicants' handwriting for character analysis.",7,6002.132694685629,30000
130,0,1020425499.682077,"Fill in the blank below","The lectures on quantum physics were invariably dull; the lecturer ____presented____ his ill-prepared material in a manner guaranteed to send even the most ardent student to sleep.",9,3601.8549760449087,30000
130,0,1020458871.687609,"Fill in the blank below","The library's ____base____ is a trove of Asian American historical documents, including rare materials about race relations.",4,3343.01373618221,30000
130,0,1020494498.098843,"Fill in the blank below","To reach Simonville, the traveller needs to drive with extreme caution along the windy curves of the ____slippery____ road that climbs steeply to the summit.",0,5597.310087747147,30000
130,0,1020528741.366702,"Fill in the blank below","In frigid regions a ____layer--____ of ice under the soil surface prevents water from sinking deep into the soil, and so the water floods the land, helping to create bog and swamp conditions.",3,4211.46564363303,30000
130,0,1020564007.943632,"Fill in the blank below","Since the foreign correspondent was accustomed to completing his __route____ under tumultuous conditions, the commotion of the subway at rush hour presented no impediment to his creativity.",6,5244.4710698657955,30000
130,0,1020600310.490788,"Fill in the blank below","According to the ancient Greek philosopher Plato, only philosophy can provide genuine understanding because it scrutinizes assumptions that other areas of study merely ____take____ for granted.",12,6267.54755037773,30000
130,0,1020636906.164485,"Fill in the blank below","Using detailed observations made by ancient astronomers in China, Korea, and Japan to complement data ____collected____ by modern instruments, scientists can establish precisely when a particular star exploded.",11,6571.401396646069,30000
130,0,1020670430.518319,"Fill in the blank below","Once his integrity had been challenged, the mayoral candidate was quick both to dismiss these attacks and to ____issue____ counterattacks.",14,3489.841355180757,30000
130,0,1020705405.452904,"Fill in the blank below","Angered that the book arrived in the mail in such a shabby condition, Elliot insisted that the bookseller ____replace____ it with a new copy.",16,4949.226034265851,30000
