vol_num,question_num,keystrokes
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[],[]
18,[],[]
19,[],[]
20,[2],[]
21,[2],[]
22,[2],[]
23,[2],[]
24,[2],[]
25,[2],[]
26,[2],[]
27,[2],[]
28,[2],[]
29,[2],"['<K:S>', 'd']"
30,[2],"['i', 's']"
31,[2],['<K:BS x=3>']
32,[2],['<K:S>']
33,[2],"['i', ' ', 'd', 'i', 's', 'a']"
34,[2],"['g', 'r', 'e', 'e']"
35,[2],"[' ', 'w', 'i', 't', 'h', ' ']"
36,[2],"['t', 'h']"
37,[2],"['a', 't', ' ', 's']"
38,[2],"['t', 'a', 't', 'e', 'm', 'e']"
39,[2],"['n', 't']"
40,[2],"['.', ' ']"
41,[2],[]
42,[2],[]
43,[2],[]
44,[2],['<K:S x=4>']
45,[2],['<K:S>']
46,[2],['<K:S x=18>']
47,[2],['<K:S x=8>']
48,[2],"['t', 'h', 'e', ' ', 'e', 'x']"
49,[2],"['p', 'e', 'r', 'i', 'e', 'n']"
50,[2],"['c', 'e', ' ']"
51,[2],"['o', 'f', ' ']"
52,[2],"['t', 'r', 'a', 'v']"
53,[2],"['e', 'l', 'i', 'n', 'g']"
54,[2],"[' ', 'i']"
55,[2],"['s', ' ', 'n', 'o']"
56,[2],"['t', ' ', 'f']"
57,[2],"['u', 'l', 'l', 'y', ' ']"
58,[2],[]
59,[2],[]
60,[2],['f']
61,[2],"['e', 'a', '<K:BS x=2>']"
62,[2],"['<K:BS>', 'e', 'x']"
63,[2],"['p', 'e', 'r', 'i', 'e', 'n']"
64,[2],"['c', 'e', 'd', ' ']"
65,[2],[]
66,[2],"['w', 'h', '<K:BS>']"
67,[2],"['i', 't', 'h', ' ']"
68,[2],"['a', ' ', 't', 'o', 'u', 'r']"
69,[2],"[' ', 'g', 'u', 'i', 'd']"
70,[2],"['e', ',', ' ', 'w', 'h']"
71,[2],"['o', ' ', 's', 'e', 'l', 'e']"
72,[2],"['c', 't', 'i', 'v']"
73,[2],"['e', 'l', 'y', ' ', 's']"
74,[2],"['h', 'o', 'e', 'w', '<K:BS>']"
75,[2],"['<K:BS>', 'w', 's', ' ', 'w']"
76,[2],"['h', '<K:BS>']"
77,[2],['<K:BS>']
78,[2],"['y', 'o', 'u', ' ']"
79,[2],"['a', 's', 'p', 'e']"
80,[2],"['c', 't', 's']"
81,[2],"[' ', 'o', 'f', ' ', 't', 'h', 'e']"
82,[2],[' ']
83,[2],"['c', 'i', 't', 'y']"
84,[2],"['.', ' ', '<K:S>']"
85,[2],"['w', 'e']"
86,[2],"['<K:BS>', 'h']"
87,[2],"['e', 'n', ' ', 'e', 'x', 'p']"
88,[2],"['l', 'o', 'r', 'i', 'n', 'g']"
89,[2],"[' ', 'o', 'n', ' ', 'y', 'o']"
90,[2],"['u', 'r', ' ', 'o', 'w']"
91,[2],"['n', ',']"
92,[2],"[' ', 'y', 'o', 'u', ' ', 'a', 'r']"
93,[2],"['e', ' ', 'm', 'o', 'r', 'e', 'l']"
94,[2],"['y', '<K:BS x=2>', ' ']"
95,[2],"['l', 'i', 'k', 'e', 'l', 'y']"
96,[],"[' ', 't']"
97,[],[]
98,[],[]
99,[6],[]
100,[6],[]
101,[6],[]
102,[6],[]
103,[6],[]
104,[6],[]
105,[6],[]
106,[6],[]
107,[6],[]
108,[6],[]
109,[6],[]
110,[6],['<K:S>']
