participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
119,2,12427469.617946,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (/* YOUR CODE HERE */i = 0; i < 40; ) {\n\tcout << count <<  ;\n}\n",5,12767.850428685495,30000
119,2,12465359.693704,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* YOUR CODE HERE */\n\t\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,7855.842991797951,30000
119,2,12498251.24784,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase pig:\n\t\tcout << Oink! << endl;\n\t\tbreak;\n\tcase hen:\n\tcout << Cluck! << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n  case cow:\n    cout << Moo! << endl;\n    break;\n\n}\n",15,2861.804402615397,30000
119,2,12531226.200595,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (/* YOUR CODE HERE */k=0; k < 97; ++k){\n\tcout << *;\n}\n",7,2956.7528825321997,30000
119,2,12567154.443121,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\t/* YOUR CODE HERE */\n\tif (age >64)\n      return true;\n  return false;\n}\n",4,5895.598048362361,30000
119,2,12602911.211087,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn x % 3;\n}\n",9,5715.109934730953,30000
119,2,12636056.701551,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */max < x[i][j]){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,3109.3980646388463,30000
119,2,12669191.519901,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[k + 1] = 9;",10,3107.674511513488,30000
119,2,12704101.26787,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\tif (a[0]==b.last())\n\treturn treu}\n",16,4886.241641522471,30000
119,2,12741575.565079,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfever = true;\n} else {\n\tfever = false;\n}\n",11,7452.105467328883,30000
119,2,12776329.852345,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\t/* YOUR CODE HERE */\n\t\tx1[i][j]\n\t}\n}\n",13,4727.587388615724,30000
119,2,12812148.530167,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\tx++;\n}\n",1,5788.940502794502,30000
119,2,12846965.027736,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\treturn (num1 < num2)? num1 : num2\n  }\n",6,4786.912680132266,30000
119,2,12885235.977471,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = examScore < 50 ? true : false;\nif (isFailing) {\n\tcout << You failed! << endl;\n} else {\n\tcout << You passed! << endl;\n}\n",8,8241.314853736594,30000
119,2,12921518.513977,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\ta = b;\n  b = temp;\n}\n",0,6257.223832051191,30000
119,2,12954667.378436,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; i += 2) {\n\tcout << i <<  ;\n}\n",3,3125.2814289138532,30000
119,2,12990156.654167,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (y > z && y  ) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,5464.36094002784,30000
