vol_num,question_num,keystrokes
0,[],[]
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[],[]
17,[],[]
18,[],[]
19,[6],[]
20,[6],[]
21,[6],[]
22,[6],[]
23,[6],[]
24,[6],[]
25,[6],[]
26,[6],['\r']
27,[6],[]
28,[6],[]
29,[6],[]
30,[6],"['b', 'o', 'o']"
31,[6],"['l', ' ']"
32,[6],[]
33,[6],[]
34,[6],[]
35,[6],"['c', 'o']"
36,[6],"['n', 't', 'a', 'i', 'n', 's']"
37,[6],"['<K:S>', 'd']"
38,[6],"['u', 'p', 'l', 'i', 'c']"
39,[6],"['a', 't', 'e', '<K:S>', '9']"
40,[6],[]
41,[6],[]
42,[6],[]
43,[6],"['v', 'e']"
44,[6],"['c', 't', 'o']"
45,[6],"['r', '<K:S>']"
46,[6],"['<K:S>', ',']"
47,[6],['i']
48,[6],"['t', 'n', '<K:BS x=2>', 'n', 't', '<K:S>']"
49,[6],['.']
50,[6],[]
51,[6],[]
52,[6],[' ']
53,[6],[]
54,[6],"['i', 'n', 'p', 'u', 't']"
55,[6],['<K:L>']
56,[6],['<K:D>']
57,[6],['<K:BS x=2>']
58,[6],[]
59,[6],"['t', '<K:S>', '0']"
60,[6],"['<K:S>', '[']"
61,[6],['\r']
62,[6],[]
63,[6],[]
64,[6],['\t']
65,[6],[]
66,[6],[]
67,[6],[]
68,[6],[]
69,[6],[]
70,[6],[]
71,[6],[]
72,[6],[]
73,[6],[]
74,[6],[]
75,[6],[]
76,[6],"['u', 'n']"
77,[6],"['o', 'r', 'd', 'e']"
78,[6],"['r', 'e', 'd']"
79,[6],"['<K:S>', '\r', '-']"
80,[6],['<K:BS x=2>']
81,[6],"['<K:S>', '-', 'm', 'a']"
82,[6],"['p', '<K:S>']"
83,[6],"['<K:S x=8>', ',', 'm']"
84,[6],['<K:BS>']
85,[6],"['i', 'n', 't']"
86,[6],"[',', ' ']"
87,[6],"['b', 'o', 'o', 'l']"
88,[6],"['<K:S>', '/']"
89,[6],['<K:BS>']
90,[6],"['<K:S>', '.']"
91,[6],[' ']
92,[6],[]
93,[6],['<K:BS>']
94,[6],['<K:BS x=3>']
95,[],"['o', 'l']"
96,[],[]
97,[],[]
98,[7],[]
99,[7],[]
100,[7],[]
101,[7],[]
102,[7],[]
103,[7],[]
104,[7],[]
105,[7],[]
106,[7],[]
107,[7],[]
108,[7],[]
109,[7],[]
110,[7],['\r']
111,[7],"['v', 'o', 'i']"
112,[7],"['d', ' ']"
113,[7],"['s', 'e', 'c']"
114,[7],"['o', 'n', 'd', '<K:S>']"
115,[7],"['<K:S x=6>', 'g', 'r', 'e', 'a', 't']"
