vol_num,question_num,keystrokes
0,[],[]
1,[],[]
2,[],[]
3,[],[]
4,[],[]
5,[],[]
6,[],[]
7,[],[]
8,[],[]
9,[],[]
10,[],[]
11,[],[]
12,[],[]
13,[],[]
14,[],[]
15,[],[]
16,[8],[]
17,[8],[]
18,[8],[]
19,[8],[]
20,[8],[]
21,[8],[]
22,[8],[]
23,[8],[]
24,[8],[]
25,[8],[]
26,[8],[]
27,[8],['<K:S>']
28,[8],['<K:S x=19>']
29,[8],['<K:S x=15>']
30,[8],"['<K:S>', 't']"
31,[8],"['h', 'e']"
32,[8],"['y', ' ']"
33,[8],"['w', 'o', 'u', 'l', 'd', ' ']"
34,[8],"['l', 'i', 'v', 'e']"
35,[8],"[' ', 'i']"
36,[8],[]
37,[8],"['n', ' ']"
38,[8],[]
39,[8],[]
40,[8],['a']
41,[8],"[' ', 's', 'p']"
42,[8],"['a', 'c', 'e']"
43,[8],[' ']
44,[8],[]
45,[8],[]
46,[8],"['t', 'h', 'a', 't', ' ']"
47,[8],"['i', 's']"
48,[8],"[' ', 'c', 'o', 'm']"
49,[8],"['p', 'l', 'e', 't']"
50,[8],"['e', 'l', 'y', ' ']"
51,[8],['i']
52,[8],"['e', '<K:BS x=2>']"
53,[8],"['e', 'n', 'c', 'l']"
54,[8],"['o', 's', 'e', 'd']"
55,[8],[' ']
56,[8],[]
57,[8],['a']
58,[8],"['n', 'd', ' ']"
59,[8],"['a', 's', ' ', 'l']"
60,[8],"['o', 'n', 'g', ' ', 'a', 's', ' ']"
61,[8],"['t', 'h', 'e', 'y']"
62,[8],"[' ', 'w', 'e', 'r']"
63,[8],"['e', ' ', 'i', 'n', ' ', 't', 'h']"
64,[8],"['e', ' ', 's']"
65,[8],['<K:BS x=3>']
66,[8],"['i', 's', ' ', 's']"
67,[8],"['p', 'a', 'c', 'e', ' ']"
68,[8],"['t', 'i', ' ', 'w']"
69,[8],['<K:BS x=3>']
70,[8],"['<K:BS>', 'i', 't', ' ']"
71,[8],"['w', 'o', 'u', 'l']"
72,[8],"['d', 'n', ""'"", 't']"
73,[8],"[' ', 'm', 'a', 't', 't']"
74,[8],"['e', ' ', '<K:BS>']"
75,[8],"['r', ' ', 'w', 'h', 'a']"
76,[8],"['t', ' ', 't', 'e', 'h', 'y']"
77,[8],"[' ', '<K:BS>']"
78,[8],['<K:BS x=3>']
79,[8],"['h', 'e', 'y', ' ', 'w', 'o']"
80,[8],"['e', 'r']"
81,[8],"['<K:BS x=3>', 'r', 'e']"
82,[8],['<K:BS x=3>']
83,[8],"['w', 'o']"
84,[8],"['r', 'e', '.', ' ']"
85,[8],"['<K:S>', 'i', 'f', ' ']"
86,[8],"['t', 'h', 'e', 'y', ' ']"
87,[8],"['w', 'a', 'n', 't']"
88,[8],"['e', 'd']"
