participant-id,category,timestamp,prompt,answer,stimulus-id,previous-delay,stimulus_time
142,2,108681004.491725,"Complete the definition of a function max that has three int parameters and returns the largest.","int max(int x,int y,int z) {\n\tif (x > z && x > y) {\n\t\treturn x;\n\t} else if (y <) {\n\t\treturn y;\n\t} else {\n\t\treturn z;\n\t}\n}\n",12,16970.624807145196,30000
142,2,108716472.96309,"Complete the definition of the function absoluteValue such that it receives an integer parameter and returns the absolute value of the parameter's value.","int absoluteValue(int num1) {\n\t/* \n\t\n\tabsoluteValue = abs(num1);\n\treturn absoluteValue;\n}\n",2,5419.410374793295,30000
142,2,108748984.280763,"Complete the definition of a function isSenior, that receives an integer parameter and returns true if the parameter's value is greater or equal to 65, and false otherwise.","bool isSenior(int age) {\n\tif (Aje )\n\t\n}\n",4,2491.24629034473,30000
142,2,108784589.379819,"Write a for loop that prints the integers 1 through 40, separated by spaces or new lines. You may use only one variable, count which has already been declared as an integer.","for (courn = 1; ) {\n\tcout << count <<  ;\n}\n",5,5564.85205460188,30000
142,2,108820415.834865,"Complete the switch statement to output "Moo!" when the value of animal is "cow"","switch(animal) {\n\tcase pig:\n\t\tcout << Oink! << endl;\n\t\tbreak;\n\tcase hen:\n\tcout << Cluck! << endl;\n\t\tbreak;\n\t/* YOUR CODE HERE */\n  case coqP\n\n}\n",15,5805.750550697919,30000
142,2,108855654.847046,"Using two statements, complete the definition of the function swapints that is passed two int variables. The function returns nothing but exchanges the values of the two variables.","void swapints(int &a, int &b){\n\tint temp = a;\n\t/* YOUR CODE HERE */\n\ta =\n}\n",0,5212.910006132638,30000
142,2,108891816.16605,"Given that an array of int named a has been declared with 12 elements and that the integer variable k holds a value between 0 and 6. Assign 9 to the element just after a[k].","a[/* YOUR CODE HERE */] = 9;",10,6134.073415852516,30000
142,2,108928932.41161,"Complete the for loop such that it prints the odd integers 11 through 121 inclusive, separated by spaces.","for (int i = 11; i <= 121; /* YOUR CODE HERE */i += 2) {\n\tcout << i <<  ;\n}\n",3,7064.311296553067,30000
142,2,108962080.024901,"Given two 3x5 2D arrays of integer, x1 and x2, write the code needed to copy every value from x1 to its corresponding element in x2.","for(int i = 0; i < 3; i++){\n\tfor(int j = 0; j < 5; j++){\n\t\tx2\n\t}\n}\n",13,3116.3976700170674,30000
142,2,108994648.769026,"Write the definition of a function firstEqualsLast that checks if the first character of one string is the same as the last character of a second string","bool firstEqualsLast(string a, string b) {\n\t/* YOUR CODE HERE */\n\tif (a)\n}\n",16,2552.7599884825636,30000
142,2,109028378.262056,"Given an int variable k that has already been declared, use a  for loop to print a single line consisting of 97 asterisks. Use no variables other than k.","for (/* YOUR CODE HERE */k -){\n\tcout << *;\n}\n",7,3696.2699203867332,30000
142,2,109065506.381795,"Write a function addOne that adds 1 to its integer reference parameter. The function returns nothing.","void addOne (int& x) {\n\t/* YOUR CODE HERE */\n\tx += 1;\n  reti\n}\n",1,7101.097064125313,30000
142,2,109102195.346093,"Complete the assignment of the variable isFailing such that it is set to true if exam_score is less than 50, and false otherwise","int exam_score;\ncin >> exam_score;\nbool isFailing = exal_score;\nif (isFailing) {\n\tcout << You failed! << endl;\n} else {\n\tcout << You passed! << endl;\n}\n",8,6660.190798390619,30000
142,2,109139243.65732,"You are given a 6x8 (6 rows, 8 columns) array of integers, x, already initialized and three integer variables: max, i and j. Write the necessary code so that max will have the largest value in the array x.","max = x[0][0];\nfor(i = 0; i < 6; i++){\n\tfor(j = 0; j < 8; j++){\n\t\tif(/* YOUR CODE HERE */x){\n\t\t\tmax = x[i][j];\n\t\t}\n\t}\n}\n",14,7016.73872183897,30000
142,2,109171851.33556,"Using one expression, complete the function notDivisibleByThree that returns false if x is divisible by three, and true otherwise","bool notDivisibleByThree(int x){\n\treturn /*YOUR CODE HERE*/x;\n}\n",9,2573.5681406125677,30000
142,2,109206309.047424,"Complete the if/else statement such that it assigns true to the variable fever if the variable temperature is greater than 98.6; otherwise it assigns false to fever.","if (temperature > 98.6) {\n\t/* YOUR CODE HERE */\n\tfecer = true\n} else {\n\tfever = false;\n}\n",11,4441.824160982269,30000
142,2,109239505.72403,"Write the definition of a function min that has two int parameters and returns the smaller.","int min (int num1, int num2) {\n\t/* YOUR CODE HERE */\n\tif (num1 > num2)\n}\n",6,3177.9747390426505,30000
